id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W284,Paihia,Puketona-Waitangi,WALK_OR_JOG,9,WORK,Paihia,-35.28609895,174.09311792,Puketona-Waitangi,-35.27991822,174.00095246,8.393986763481205,Far North,Far North,Northland,Northland
W1187,Snells Beach,Warkworth East,WALK_OR_JOG,6,WORK,Snells Beach,-36.42024184,174.72518871,Warkworth East,-36.40528692,174.66791942,5.387809829883267,Rodney,Rodney,Auckland,Auckland
W4583,Symonds Street West,Penrose,WALK_OR_JOG,15,WORK,Symonds Street West,-36.856766799999995,174.76333185,Penrose,-36.91999811,174.82258914,8.786807961703964,Waitakere,Waitakere,Auckland,Auckland
W5571,Onehunga West,Auckland-University,WALK_OR_JOG,6,WORK,Onehunga West,-36.91965553,174.77421645,Auckland-University,-36.85143057,174.76906469,7.600093282398943,Waitakere,Waitakere,Auckland,Auckland
W10909,Whenuapai,Stanley Point,WALK_OR_JOG,9,WORK,Whenuapai,-36.79162758,174.62143068,Stanley Point,-36.82656718,174.7841077,14.994651800400586,Waitakere,,Auckland,
W10917,Inlet Waitemata Harbour,Stanley Point,WALK_OR_JOG,12,WORK,Inlet Waitemata Harbour,-36.83821248,174.70502503,Stanley Point,-36.82656718,174.7841077,7.156450818934102,,,,
W16809,Grafton,Middlemore,WALK_OR_JOG,6,WORK,Grafton,-36.86013178,174.76828549,Middlemore,-36.96044494,174.84306701,12.985548311728392,Waitakere,Manukau,Auckland,Auckland
W24829,Te Puke East,Katikati,WALK_OR_JOG,6,WORK,Te Puke East,-37.7898618,176.32555033,Katikati,-37.55213437,175.92548294,44.029746787603464,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W27372,Opotiki,Otara-Tirohanga ,WALK_OR_JOG,9,WORK,Opotiki,-38.013115899999995,177.28682473,Otara-Tirohanga,-38.02845968,177.34799230000004,5.623234154008907,Opotiki,Opotiki,Bay of Plenty,Bay of Plenty
W27543,Otara-Tirohanga ,Opotiki,WALK_OR_JOG,6,WORK,Otara-Tirohanga,-38.02845968,177.34799230000004,Opotiki,-38.013115899999995,177.28682473,5.623234154008907,Opotiki,Opotiki,Bay of Plenty,Bay of Plenty
