id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W0,North Cape,North Cape,WORK_AT_HOME,144,WORK,North Cape,-34.50545276,172.77554997,North Cape,-34.50545276,172.77554997,0.0,Far North,Far North,Northland,Northland
W4,Rangaunu Harbour,Rangaunu Harbour,WORK_AT_HOME,210,WORK,Rangaunu Harbour,-34.91627744,173.13744282,Rangaunu Harbour,-34.91627744,173.13744282,0.0,Far North,Far North,Northland,Northland
W62,Taumarumaru,Taumarumaru,WORK_AT_HOME,159,WORK,Taumarumaru,-34.99672682,173.50774402,Taumarumaru,-34.99672682,173.50774402,0.0,Far North,Far North,Northland,Northland
W119,Kerikeri Central,Kerikeri Central,WORK_AT_HOME,135,WORK,Kerikeri Central,-35.22507309,173.95096304,Kerikeri Central,-35.22507309,173.95096304,0.0,Far North,Far North,Northland,Northland
W196,Whakarara,Whakarara,WORK_AT_HOME,150,WORK,Whakarara,-35.0629133,173.84991312,Whakarara,-35.0629133,173.84991312,0.0,Far North,Far North,Northland,Northland
W229,Riverview,Riverview,WORK_AT_HOME,171,WORK,Riverview,-35.20805962,173.9624342,Riverview,-35.20805962,173.9624342,0.0,Far North,Far North,Northland,Northland
W241,Puketotara,Puketotara,WORK_AT_HOME,222,WORK,Puketotara,-35.25176279999999,173.90330753,Puketotara,-35.25176279999999,173.90330753,0.0,Far North,Far North,Northland,Northland
W256,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,WORK_AT_HOME,231,WORK,Lake Manuwai-Kapiro,-35.18267324,173.86535013,Lake Manuwai-Kapiro,-35.18267324,173.86535013,0.0,Far North,Far North,Northland,Northland
W279,Puketona-Waitangi,Puketona-Waitangi,WORK_AT_HOME,159,WORK,Puketona-Waitangi,-35.27991822,174.00095246,Puketona-Waitangi,-35.27991822,174.00095246,0.0,Far North,Far North,Northland,Northland
W298,Kerikeri South,Kerikeri South,WORK_AT_HOME,243,WORK,Kerikeri South,-35.24639884,173.9577874,Kerikeri South,-35.24639884,173.9577874,0.0,Far North,Far North,Northland,Northland
