id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W406,Maunu-Horahora,Whangarei Central,OTHER,9,WORK,Maunu-Horahora,-35.73757136,174.29037127,Whangarei Central,-35.72846995,174.32430322,3.2256429060483325,Whangarei,Whangarei,Northland,Northland
W1295,Awaruku,North Harbour,OTHER,6,WORK,Awaruku,-36.69990012,174.72732927,North Harbour,-36.74630474,174.71502975,5.275116603314532,Waitakere,Waitakere,Auckland,Auckland
W1879,Westmere South-Western Springs,Quay Street-Customs Street,OTHER,9,WORK,Westmere South-Western Springs,-36.86042307,174.72244945,Quay Street-Customs Street,-36.84601989,174.77646293,5.065705107358832,Waitakere,Waitakere,Auckland,Auckland
W1880,Ponsonby West,Quay Street-Customs Street,OTHER,6,WORK,Ponsonby West,-36.85019424,174.73436269,Quay Street-Customs Street,-36.84601989,174.77646293,3.774781265540133,Waitakere,Waitakere,Auckland,Auckland
W1888,Ponsonby East,Quay Street-Customs Street,OTHER,6,WORK,Ponsonby East,-36.85137951,174.74159318,Quay Street-Customs Street,-36.84601989,174.77646293,3.159448792879436,Waitakere,Waitakere,Auckland,Auckland
W1920,Kingsland,Quay Street-Customs Street,OTHER,9,WORK,Kingsland,-36.87030191,174.74585155,Quay Street-Customs Street,-36.84601989,174.77646293,3.835043450635547,Waitakere,Waitakere,Auckland,Auckland
W1973,Mount Eden South,Quay Street-Customs Street,OTHER,6,WORK,Mount Eden South,-36.89582511,174.75448765,Quay Street-Customs Street,-36.84601989,174.77646293,5.872961787732155,Waitakere,Waitakere,Auckland,Auckland
W2365,Glenfield Central,Takapuna West,OTHER,6,WORK,Glenfield Central,-36.78480405,174.72587699,Takapuna West,-36.78910918,174.76117008,3.1791829574212147,Waitakere,Waitakere,Auckland,Auckland
W3364,Morningside (Auckland),Wynyard-Viaduct,OTHER,6,WORK,Morningside (Auckland),-36.87312613,174.73197443,Wynyard-Viaduct,-36.843309399999995,174.75788827,4.038299256921299,Waitakere,Waitakere,Auckland,Auckland
W3397,Sandringham Central,Wynyard-Viaduct,OTHER,6,WORK,Sandringham Central,-36.88819147,174.73385278,Wynyard-Viaduct,-36.843309399999995,174.75788827,5.429423341157489,Waitakere,Waitakere,Auckland,Auckland
W6327,Kingsland,Auckland Airport,OTHER,6,WORK,Kingsland,-36.87030191,174.74585155,Auckland Airport,-36.9891029,174.77400859,13.445064171565313,Waitakere,Manukau,Auckland,Auckland
W6356,Parnell East,Auckland Airport,OTHER,6,WORK,Parnell East,-36.85621249,174.78751844,Auckland Airport,-36.9891029,174.77400859,14.825461491822072,Waitakere,Manukau,Auckland,Auckland
W6392,Mission Bay,Auckland Airport,OTHER,6,WORK,Mission Bay,-36.855756,174.83237219,Auckland Airport,-36.9891029,174.77400859,15.708987195124983,Waitakere,Manukau,Auckland,Auckland
W6602,Papakura East,Auckland Airport,OTHER,6,WORK,Papakura East,-37.05846123,174.97920854,Auckland Airport,-36.9891029,174.77400859,19.782199241910305,Franklin,Manukau,Auckland,Auckland
W11419,Morningside (Auckland),Victoria Park ,OTHER,6,WORK,Morningside (Auckland),-36.87312613,174.73197443,Victoria Park,-36.84857807,174.75659124,3.4996047788457028,Waitakere,Waitakere,Auckland,Auckland
W24678,Rototuna South,Te Rapa South,OTHER,6,WORK,Rototuna South,-37.73648973,175.26994776,Te Rapa South,-37.76141322,175.24114614,3.7540615315721833,Hamilton,Hamilton,Waikato,Waikato
W24858,Mount Maunganui North,Tauranga Central,OTHER,6,WORK,Mount Maunganui North,-37.63000366,176.1731587,Tauranga Central,-37.67947411,176.16704264,5.527150259218256,,,,
