id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W1874,Westmere North,Quay Street-Customs Street,BICYCLE,9,WORK,Westmere North,-36.85441266,174.71863306,Quay Street-Customs Street,-36.84601989,174.77646293,5.22957826538489,Waitakere,Waitakere,Auckland,Auckland
W1898,Mount Albert North,Quay Street-Customs Street,BICYCLE,6,WORK,Mount Albert North,-36.87481471,174.71765308,Quay Street-Customs Street,-36.84601989,174.77646293,6.1340848632712985,Waitakere,Waitakere,Auckland,Auckland
W1991,Kohimarama,Quay Street-Customs Street,BICYCLE,9,WORK,Kohimarama,-36.85773003,174.84092129,Quay Street-Customs Street,-36.84601989,174.77646293,5.881260511472517,Waitakere,Waitakere,Auckland,Auckland
W2000,Saint Heliers West,Quay Street-Customs Street,BICYCLE,6,WORK,Saint Heliers West,-36.85712066,174.85071062,Quay Street-Customs Street,-36.84601989,174.77646293,6.720682469381951,Waitakere,Waitakere,Auckland,Auckland
W2013,Glendowie North,Quay Street-Customs Street,BICYCLE,9,WORK,Glendowie North,-36.85540475,174.87371093,Quay Street-Customs Street,-36.84601989,174.77646293,8.71565797001864,Waitakere,Waitakere,Auckland,Auckland
W3320,Point Chevalier West,Wynyard-Viaduct,BICYCLE,9,WORK,Point Chevalier West,-36.86564859,174.70246177,Wynyard-Viaduct,-36.843309399999995,174.75788827,5.521782526288503,Waitakere,Waitakere,Auckland,Auckland
W3347,Mount Albert West,Wynyard-Viaduct,BICYCLE,6,WORK,Mount Albert West,-36.88204623,174.70769409,Wynyard-Viaduct,-36.843309399999995,174.75788827,6.204336351951529,Waitakere,Waitakere,Auckland,Auckland
W3427,Orakei East,Wynyard-Viaduct,BICYCLE,6,WORK,Orakei East,-36.85366237,174.82327361,Wynyard-Viaduct,-36.843309399999995,174.75788827,5.930842599348997,Waitakere,Waitakere,Auckland,Auckland
W3437,Mission Bay,Wynyard-Viaduct,BICYCLE,15,WORK,Mission Bay,-36.855756,174.83237219,Wynyard-Viaduct,-36.843309399999995,174.75788827,6.7705176839565695,Waitakere,Waitakere,Auckland,Auckland
W3444,Meadowbank West,Wynyard-Viaduct,BICYCLE,6,WORK,Meadowbank West,-36.86956185,174.8257466,Wynyard-Viaduct,-36.843309399999995,174.75788827,6.706143187596923,Waitakere,Waitakere,Auckland,Auckland
W3455,Saint Heliers North,Wynyard-Viaduct,BICYCLE,15,WORK,Saint Heliers North,-36.85233733,174.86193821,Wynyard-Viaduct,-36.843309399999995,174.75788827,9.312796619600004,Waitakere,Waitakere,Auckland,Auckland
W3888,Kohimarama,Shortland Street,BICYCLE,6,WORK,Kohimarama,-36.85773003,174.84092129,Shortland Street,-36.84736853,174.76823915,6.568806507335116,Waitakere,Waitakere,Auckland,Auckland
W3910,Glendowie North,Shortland Street,BICYCLE,6,WORK,Glendowie North,-36.85540475,174.87371093,Shortland Street,-36.84736853,174.76823915,9.427060820086382,Waitakere,Waitakere,Auckland,Auckland
W7303,Point Chevalier East,Newmarket,BICYCLE,12,WORK,Point Chevalier East,-36.86700191,174.71414708,Newmarket,-36.86853889,174.77706299,5.599508457969093,Waitakere,Waitakere,Auckland,Auckland
W9330,Mission Bay,Queen Street,BICYCLE,9,WORK,Mission Bay,-36.855756,174.83237219,Queen Street,-36.84774104,174.76524972,6.038490646332649,Waitakere,Waitakere,Auckland,Auckland
W9358,Glendowie North,Queen Street,BICYCLE,6,WORK,Glendowie North,-36.85540475,174.87371093,Queen Street,-36.84774104,174.76524972,9.68813324318125,Waitakere,Waitakere,Auckland,Auckland
W9776,Point Chevalier West,Hobson Ridge North,BICYCLE,6,WORK,Point Chevalier West,-36.86564859,174.70246177,Hobson Ridge North,-36.84707104,174.76276914,5.749559058394728,Waitakere,Waitakere,Auckland,Auckland
W9891,Mission Bay,Hobson Ridge North,BICYCLE,9,WORK,Mission Bay,-36.855756,174.83237219,Hobson Ridge North,-36.84707104,174.76276914,6.267945428097982,Waitakere,Waitakere,Auckland,Auckland
W9909,Saint Heliers North,Hobson Ridge North,BICYCLE,9,WORK,Saint Heliers North,-36.85233733,174.86193821,Hobson Ridge North,-36.84707104,174.76276914,8.843418003866985,Waitakere,Waitakere,Auckland,Auckland
W9914,Saint Heliers South,Hobson Ridge North,BICYCLE,6,WORK,Saint Heliers South,-36.86395106,174.85633024,Hobson Ridge North,-36.84707104,174.76276914,8.533367940290066,Waitakere,Waitakere,Auckland,Auckland
W11496,Kohimarama,Victoria Park ,BICYCLE,9,WORK,Kohimarama,-36.85773003,174.84092129,Victoria Park,-36.84857807,174.75659124,7.571998670257788,Waitakere,Waitakere,Auckland,Auckland
W11500,Greenlane North,Victoria Park ,BICYCLE,6,WORK,Greenlane North,-36.89157675,174.7929571,Victoria Park,-36.84857807,174.75659124,5.772791335853922,Waitakere,Waitakere,Auckland,Auckland
W24677,Te Manatu,Te Rapa South,BICYCLE,6,WORK,Te Manatu,-37.72619876,175.28195734,Te Rapa South,-37.76141322,175.24114614,5.311254669302353,Hamilton,Hamilton,Waikato,Waikato
W24858,Mount Maunganui North,Tauranga Central,BICYCLE,21,WORK,Mount Maunganui North,-37.63000366,176.1731587,Tauranga Central,-37.67947411,176.16704264,5.527150259218256,,,,
W24860,Bethlehem North,Tauranga Central,BICYCLE,6,WORK,Bethlehem North,-37.69058759,176.10753065,Tauranga Central,-37.67947411,176.16704264,5.380751455095309,Western Bay of Plenty,,Bay of Plenty,
W24865,Bethlehem Central,Tauranga Central,BICYCLE,6,WORK,Bethlehem Central,-37.706587899999995,176.11498118,Tauranga Central,-37.67947411,176.16704264,5.483926067590736,Western Bay of Plenty,,Bay of Plenty,
W24882,Greerton North,Tauranga Central,BICYCLE,6,WORK,Greerton North,-37.72989507,176.13764569,Tauranga Central,-37.67947411,176.16704264,6.174284713875438,Western Bay of Plenty,,Bay of Plenty,
W24883,Yatton Park,Tauranga Central,BICYCLE,9,WORK,Yatton Park,-37.72182391,176.14635129,Tauranga Central,-37.67947411,176.16704264,5.04869821236895,Western Bay of Plenty,,Bay of Plenty,
W24884,Pyes Pa North,Tauranga Central,BICYCLE,6,WORK,Pyes Pa North,-37.74119093,176.12802796,Tauranga Central,-37.67947411,176.16704264,7.672946004429022,Western Bay of Plenty,,Bay of Plenty,
W24885,Arataki South,Tauranga Central,BICYCLE,9,WORK,Arataki South,-37.67254346,176.2257874,Tauranga Central,-37.67947411,176.16704264,5.227160328322738,Western Bay of Plenty,,Bay of Plenty,
W24888,Te Maunga North,Tauranga Central,BICYCLE,12,WORK,Te Maunga North,-37.67469413,176.23384817,Tauranga Central,-37.67947411,176.16704264,5.903345665570828,Western Bay of Plenty,,Bay of Plenty,
W24890,Hairini,Tauranga Central,BICYCLE,9,WORK,Hairini,-37.732113399999996,176.16271025,Tauranga Central,-37.67947411,176.16704264,5.865617683895223,Western Bay of Plenty,,Bay of Plenty,
W24892,Te Maunga South,Tauranga Central,BICYCLE,18,WORK,Te Maunga South,-37.68431126,176.24299636,Tauranga Central,-37.67947411,176.16704264,6.705649439061138,Western Bay of Plenty,,Bay of Plenty,
W24894,Ohauiti,Tauranga Central,BICYCLE,9,WORK,Ohauiti,-37.74926894,176.16160301,Tauranga Central,-37.67947411,176.16704264,7.775567290995863,Western Bay of Plenty,,Bay of Plenty,
W24896,Welcome Bay West,Tauranga Central,BICYCLE,12,WORK,Welcome Bay West,-37.73107452,176.18502146,Tauranga Central,-37.67947411,176.16704264,5.951714713204134,Western Bay of Plenty,,Bay of Plenty,
W24898,Pacific View,Tauranga Central,BICYCLE,6,WORK,Pacific View,-37.69041269,176.25492252,Tauranga Central,-37.67947411,176.16704264,7.828314309491797,Western Bay of Plenty,,Bay of Plenty,
W24900,Palm Beach North,Tauranga Central,BICYCLE,9,WORK,Palm Beach North,-37.69284374,176.26278414,Tauranga Central,-37.67947411,176.16704264,8.555071468917403,Western Bay of Plenty,,Bay of Plenty,
W24901,Palm Beach South-Gravatt,Tauranga Central,BICYCLE,9,WORK,Palm Beach South-Gravatt,-37.69834431,176.27636175,Tauranga Central,-37.67947411,176.16704264,9.84552707720883,Western Bay of Plenty,,Bay of Plenty,
W25125,Tamahere North,Hamilton Central,BICYCLE,6,WORK,Tamahere North,-37.8125973,175.35271026,Hamilton Central,-37.78938082,175.28203067,6.725134543620497,Waikato,Hamilton,Waikato,Waikato
W25139,Pukete West,Hamilton Central,BICYCLE,6,WORK,Pukete West,-37.73942064,175.23527085,Hamilton Central,-37.78938082,175.28203067,6.910613193176492,Hamilton,Hamilton,Waikato,Waikato
W25140,Flagstaff East,Hamilton Central,BICYCLE,9,WORK,Flagstaff East,-37.73415885,175.25375047,Hamilton Central,-37.78938082,175.28203067,6.624562989510003,Hamilton,Hamilton,Waikato,Waikato
W25141,Rototuna Central,Hamilton Central,BICYCLE,6,WORK,Rototuna Central,-37.72662295,175.26539165,Hamilton Central,-37.78938082,175.28203067,7.130015160053346,Hamilton,Hamilton,Waikato,Waikato
W25143,Te Manatu,Hamilton Central,BICYCLE,6,WORK,Te Manatu,-37.72619876,175.28195734,Hamilton Central,-37.78938082,175.28203067,7.025527484589003,Hamilton,Hamilton,Waikato,Waikato
W25144,Rototuna South,Hamilton Central,BICYCLE,12,WORK,Rototuna South,-37.73648973,175.26994776,Hamilton Central,-37.78938082,175.28203067,5.976363876338693,Hamilton,Hamilton,Waikato,Waikato
W25150,Huntington,Hamilton Central,BICYCLE,9,WORK,Huntington,-37.74374104,175.28372029,Hamilton Central,-37.78938082,175.28203067,5.077084760739901,Hamilton,Hamilton,Waikato,Waikato
W27644,Matarawa,Kinleith,BICYCLE,6,WORK,Matarawa,-38.22438631,175.85345651,Kinleith,-38.29131119,175.79670359,8.940589443279636,South Waikato,South Waikato,Waikato,Waikato
W27648,Moananui,Kinleith,BICYCLE,6,WORK,Moananui,-38.23905279,175.8629699,Kinleith,-38.29131119,175.79670359,8.199806402515673,South Waikato,South Waikato,Waikato,Waikato
W28119,Bellevue,Mount Maunganui Central,BICYCLE,6,WORK,Bellevue,-37.67938337,176.1292392,Mount Maunganui Central,-37.66423891,176.19448097,5.983992169140188,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28124,Brookfield East,Mount Maunganui Central,BICYCLE,9,WORK,Brookfield East,-37.68730456,176.14143485,Mount Maunganui Central,-37.66423891,176.19448097,5.326653301931644,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28464,Te Maunga South,Mount Maunganui North,BICYCLE,6,WORK,Te Maunga South,-37.68431126,176.24299636,Mount Maunganui North,-37.63000366,176.1731587,8.617571888861695,Western Bay of Plenty,,Bay of Plenty,
W29920,Hexton,Gisborne Central,BICYCLE,9,WORK,Hexton,-38.62021616,177.96813152,Gisborne Central,-38.66778237,178.02299313,7.118729896577985,Gisborne,Gisborne,Gisborne,Gisborne
W29994,Tamarau,Makaraka-Awapuni,BICYCLE,6,WORK,Tamarau,-38.67903252,178.05343956,Makaraka-Awapuni,-38.65787303,177.97255068,7.406284386661434,Gisborne,Gisborne,Gisborne,Gisborne
W30508,Meeanee-Awatoto,Napier Central,BICYCLE,6,WORK,Meeanee-Awatoto,-39.54411569,176.89304136,Napier Central,-39.49277802,176.91573492,6.031261870336076,Hastings,Napier,Hawke's Bay,Hawke's Bay
W30676,Hereworth,Camberley,BICYCLE,6,WORK,Hereworth,-39.67259367,176.89279269,Camberley,-39.63000463,176.82581524,7.4369071730479455,Hastings city,Hastings city,Hawke's Bay,Hawke's Bay
W30810,Hereworth,Hastings Central,BICYCLE,6,WORK,Hereworth,-39.67259367,176.89279269,Hastings Central,-39.63962329,176.84642759,5.403258530153039,Hastings city,Hastings city,Hawke's Bay,Hawke's Bay
W30890,Mahora,Omahu Strip,BICYCLE,6,WORK,Mahora,-39.62404962,176.84888085,Omahu Strip,-39.61309296,176.78725679,5.41713803494978,Hastings city,Hastings city,Hawke's Bay,Hawke's Bay
W32071,Bell Block West,New Plymouth Central,BICYCLE,12,WORK,Bell Block West,-39.02995252,174.13758616,New Plymouth Central,-39.05700192,174.07537454,6.157306318194827,New Plymouth,New Plymouth,Taranaki,Taranaki
W32072,Bell Block East,New Plymouth Central,BICYCLE,6,WORK,Bell Block East,-39.0162041,174.17002393,New Plymouth Central,-39.05700192,174.07537454,9.34924196427601,New Plymouth,New Plymouth,Taranaki,Taranaki
W32199,Welbourn,Waiwhakaiho-Bell Block South,BICYCLE,6,WORK,Welbourn,-39.08571024,174.09311599999995,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,8.234424173001347,New Plymouth,New Plymouth,Taranaki,Taranaki
W32200,Fitzroy-Glen Avon,Waiwhakaiho-Bell Block South,BICYCLE,9,WORK,Fitzroy-Glen Avon,-39.07427128,174.12360445,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,5.483045033305663,New Plymouth,New Plymouth,Taranaki,Taranaki
W32810,Brunswick-Papaiti,Whanganui Central,BICYCLE,6,WORK,Brunswick-Papaiti,-39.87675408,175.02918802,Whanganui Central,-39.93513676,175.04701799,6.66762372616164,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui
W32811,Castlecliff West,Whanganui Central,BICYCLE,6,WORK,Castlecliff West,-39.92973815,174.97717523,Whanganui Central,-39.93513676,175.04701799,5.985286080924808,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui
W32871,Bastia-Durie Hill,Balgownie,BICYCLE,6,WORK,Bastia-Durie Hill,-39.93438728,175.06596965,Balgownie,-39.94857043,175.00877867,5.124433723165288,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui
W33516,Royal Oak (Palmerston North City),Tremaine,BICYCLE,6,WORK,Royal Oak (Palmerston North City),-40.33074153,175.66259312,Tremaine,-40.33969042,175.59865691,5.509871939998512,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
W33986,Terrace End,Turitea,BICYCLE,9,WORK,Terrace End,-40.34168056,175.63362604,Turitea,-40.39053678,175.60862529,5.830877588228796,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
W33993,Ruamahanga,Turitea,BICYCLE,6,WORK,Ruamahanga,-40.34920538,175.64194858,Turitea,-40.39053678,175.60862529,5.393642948286064,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
W34567,Kingston-Mornington-Vogeltown,Thorndon,BICYCLE,6,WORK,Kingston-Mornington-Vogeltown,-41.31951669,174.76580188,Thorndon,-41.27246445,174.77422734,5.279105930017912,Wellington,Wellington,Wellington,Wellington
W34572,Berhampore,Thorndon,BICYCLE,9,WORK,Berhampore,-41.323265299999996,174.77378029,Thorndon,-41.27246445,174.77422734,5.648920243212348,Wellington,Wellington,Wellington,Wellington
W34575,Newtown South,Thorndon,BICYCLE,15,WORK,Newtown South,-41.32048296,174.78439861,Thorndon,-41.27246445,174.77422734,5.4066047334898535,Wellington,Wellington,Wellington,Wellington
W34577,Island Bay West,Thorndon,BICYCLE,9,WORK,Island Bay West,-41.34095916,174.76904840000003,Thorndon,-41.27246445,174.77422734,7.6285393701323425,Wellington,Wellington,Wellington,Wellington
W34579,Island Bay East,Thorndon,BICYCLE,12,WORK,Island Bay East,-41.33666605,174.77592354,Thorndon,-41.27246445,174.77422734,7.140298071405875,Wellington,Wellington,Wellington,Wellington
W34581,Kilbirnie East,Thorndon,BICYCLE,6,WORK,Kilbirnie East,-41.32095571,174.80136587,Thorndon,-41.27246445,174.77422734,5.849236835447379,Wellington,Wellington,Wellington,Wellington
W34586,Houghton Bay,Thorndon,BICYCLE,6,WORK,Houghton Bay,-41.33776631,174.7873919,Thorndon,-41.27246445,174.77422734,7.344027893518567,Wellington,Wellington,Wellington,Wellington
W34587,Miramar East,Thorndon,BICYCLE,9,WORK,Miramar East,-41.31890777,174.82187288,Thorndon,-41.27246445,174.77422734,6.520223626038683,Wellington,Wellington,Wellington,Wellington
W34590,Seatoun,Thorndon,BICYCLE,9,WORK,Seatoun,-41.32569332,174.83335901,Thorndon,-41.27246445,174.77422734,7.709277785143553,Wellington,Wellington,Wellington,Wellington
W34918,Maungaraki,Wellington Central,BICYCLE,18,WORK,Maungaraki,-41.20840978,174.87990307,Wellington Central,-41.2849345,174.77572593,12.17642051078858,Hutt city,Wellington,Wellington,Wellington
W34919,Korokoro,Wellington Central,BICYCLE,9,WORK,Korokoro,-41.21562751,174.86781402,Wellington Central,-41.2849345,174.77572593,10.893113007403805,Hutt city,Wellington,Wellington,Wellington
W34921,Normandale,Wellington Central,BICYCLE,6,WORK,Normandale,-41.20345009,174.89320848,Wellington Central,-41.2849345,174.77572593,13.363269336470525,Hutt city,Wellington,Wellington,Wellington
W34922,Belmont (Lower Hutt City),Wellington Central,BICYCLE,9,WORK,Belmont (Lower Hutt City),-41.1900686,174.92123901,Wellington Central,-41.2849345,174.77572593,16.103320950047152,Hutt city,Wellington,Wellington,Wellington
W34926,Alicetown-Melling,Wellington Central,BICYCLE,9,WORK,Alicetown-Melling,-41.21402786,174.89365185,Wellington Central,-41.2849345,174.77572593,12.623791090747552,Hutt city,Wellington,Wellington,Wellington
W34928,Boulcott,Wellington Central,BICYCLE,6,WORK,Boulcott,-41.19937004,174.92439872,Wellington Central,-41.2849345,174.77572593,15.653866863733635,Hutt city,Wellington,Wellington,Wellington
W34933,Petone East,Wellington Central,BICYCLE,12,WORK,Petone East,-41.224818400000004,174.89062655,Wellington Central,-41.2849345,174.77572593,11.702185817357984,Hutt city,Wellington,Wellington,Wellington
W34934,Hutt Central South,Wellington Central,BICYCLE,6,WORK,Hutt Central South,-41.21349159,174.90936129,Wellington Central,-41.2849345,174.77572593,13.708592052965743,Hutt city,Wellington,Wellington,Wellington
W34937,Epuni West,Wellington Central,BICYCLE,6,WORK,Epuni West,-41.20573675,174.92732065,Wellington Central,-41.2849345,174.77572593,15.43344580398304,Hutt city,Wellington,Wellington,Wellington
W34942,Epuni East,Wellington Central,BICYCLE,6,WORK,Epuni East,-41.20891382,174.93484484,Wellington Central,-41.2849345,174.77572593,15.761573639259668,Hutt city,Wellington,Wellington,Wellington
W34946,Waiwhetu,Wellington Central,BICYCLE,6,WORK,Waiwhetu,-41.22552582,174.91742982,Wellington Central,-41.2849345,174.77572593,13.56306778935297,Hutt city,Wellington,Wellington,Wellington
