id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W499,Mangakahia-Hukerenui,Mangakahia-Hukerenui,WORK_AT_HOME,306,WORK,Mangakahia-Hukerenui,-35.65301955,174.0023164,Mangakahia-Hukerenui,-35.65301955,174.0023164,0.0,Whangarei,Whangarei,Northland,Northland
W666,Maungatapere,Maungatapere,WORK_AT_HOME,426,WORK,Maungatapere,-35.76206371,174.15473729,Maungatapere,-35.76206371,174.15473729,0.0,Whangarei,Whangarei,Northland,Northland
W750,Whangaruru,Whangaruru,WORK_AT_HOME,324,WORK,Whangaruru,-35.48991999,174.33501130000005,Whangaruru,-35.48991999,174.33501130000005,0.0,Whangarei,Whangarei,Northland,Northland
W1091,Oakleigh-Mangapai,Oakleigh-Mangapai,WORK_AT_HOME,300,WORK,Oakleigh-Mangapai,-35.89588695,174.21595621,Oakleigh-Mangapai,-35.89588695,174.21595621,0.0,Whangarei,Whangarei,Northland,Northland
W1132,Kaipara Coastal,Kaipara Coastal,WORK_AT_HOME,567,WORK,Kaipara Coastal,-35.72900181,173.65124289,Kaipara Coastal,-35.72900181,173.65124289,0.0,Kaipara,Kaipara,Northland,Northland
W1138,Ruawai-Matakohe,Ruawai-Matakohe,WORK_AT_HOME,363,WORK,Ruawai-Matakohe,-36.08477059,174.14649781,Ruawai-Matakohe,-36.08477059,174.14649781,0.0,Kaipara,Kaipara,Northland,Northland
W1142,Maungaru,Maungaru,WORK_AT_HOME,414,WORK,Maungaru,-35.87696287,173.97089153,Maungaru,-35.87696287,173.97089153,0.0,Kaipara,Kaipara,Northland,Northland
W1227,Cape Rodney,Cape Rodney,WORK_AT_HOME,531,WORK,Cape Rodney,-36.25433822,174.62638047,Cape Rodney,-36.25433822,174.62638047,0.0,Rodney,Rodney,Auckland,Auckland
W2227,Puhoi Valley,Puhoi Valley,WORK_AT_HOME,387,WORK,Puhoi Valley,-36.46850912,174.62475233,Puhoi Valley,-36.46850912,174.62475233,0.0,Rodney,Rodney,Auckland,Auckland
W5626,South Head,South Head,WORK_AT_HOME,327,WORK,South Head,-36.59353204,174.31227374,South Head,-36.59353204,174.31227374,0.0,Rodney,Rodney,Auckland,Auckland
W7652,Whenuapai,Whenuapai,WORK_AT_HOME,303,WORK,Whenuapai,-36.79162758,174.62143068,Whenuapai,-36.79162758,174.62143068,0.0,Waitakere,Waitakere,Auckland,Auckland
W14819,Freemans Bay,Freemans Bay,WORK_AT_HOME,345,WORK,Freemans Bay,-36.85220128,174.7504171,Freemans Bay,-36.85220128,174.7504171,0.0,Waitakere,Waitakere,Auckland,Auckland
W19485,Castor Bay,Castor Bay,WORK_AT_HOME,354,WORK,Castor Bay,-36.76039959,174.76178337,Castor Bay,-36.76039959,174.76178337,0.0,Waitakere,Waitakere,Auckland,Auckland
W20679,Titirangi South,Titirangi South,WORK_AT_HOME,324,WORK,Titirangi South,-36.94580721,174.65622649,Titirangi South,-36.94580721,174.65622649,0.0,Waitakere,Waitakere,Auckland,Auckland
W21308,Parnell East,Parnell East,WORK_AT_HOME,303,WORK,Parnell East,-36.85621249,174.78751844,Parnell East,-36.85621249,174.78751844,0.0,Waitakere,Waitakere,Auckland,Auckland
W21470,Mission Bay,Mission Bay,WORK_AT_HOME,339,WORK,Mission Bay,-36.855756,174.83237219,Mission Bay,-36.855756,174.83237219,0.0,Waitakere,Waitakere,Auckland,Auckland
W21517,Kohimarama,Kohimarama,WORK_AT_HOME,357,WORK,Kohimarama,-36.85773003,174.84092129,Kohimarama,-36.85773003,174.84092129,0.0,Waitakere,Waitakere,Auckland,Auckland
W21545,Saint Heliers North,Saint Heliers North,WORK_AT_HOME,321,WORK,Saint Heliers North,-36.85233733,174.86193821,Saint Heliers North,-36.85233733,174.86193821,0.0,Waitakere,Waitakere,Auckland,Auckland
W21560,Marlborough Sounds East,Marlborough Sounds East,WORK_AT_HOME,330,WORK,Marlborough Sounds East,-41.321267799999994,174.04011823,Marlborough Sounds East,-41.321267799999994,174.04011823,0.0,Marlborough,Marlborough,Marlborough,Marlborough
W21936,Glendowie North,Glendowie North,WORK_AT_HOME,333,WORK,Glendowie North,-36.85540475,174.87371093,Glendowie North,-36.85540475,174.87371093,0.0,Waitakere,Waitakere,Auckland,Auckland
W22808,Turanga,Turanga,WORK_AT_HOME,342,WORK,Turanga,-36.96408816,174.98854671,Turanga,-36.96408816,174.98854671,0.0,Manukau,Manukau,Auckland,Auckland
W23249,Awhitu,Awhitu,WORK_AT_HOME,366,WORK,Awhitu,-37.14989636,174.63216856,Awhitu,-37.14989636,174.63216856,0.0,Franklin,Franklin,Auckland,Auckland
W23470,Kingseat-Karaka,Kingseat-Karaka,WORK_AT_HOME,345,WORK,Kingseat-Karaka,-37.12442419,174.82148593,Kingseat-Karaka,-37.12442419,174.82148593,0.0,Franklin,Franklin,Auckland,Auckland
W23555,Aka Aka,Aka Aka,WORK_AT_HOME,372,WORK,Aka Aka,-37.29132737,174.77509206,Aka Aka,-37.29132737,174.77509206,0.0,Franklin,Franklin,Auckland,Auckland
W24444,Whitianga South,Whitianga South,WORK_AT_HOME,318,WORK,Whitianga South,-36.8336234,175.69356396,Whitianga South,-36.8336234,175.69356396,0.0,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato
W24555,Waihi Rural,Waihi Rural,WORK_AT_HOME,369,WORK,Waihi Rural,-37.43661886,175.78432191,Waihi Rural,-37.43661886,175.78432191,0.0,Hauraki,Hauraki,Waikato,Waikato
W24607,Paeroa Rural,Paeroa Rural,WORK_AT_HOME,321,WORK,Paeroa Rural,-37.39345524,175.57864603,Paeroa Rural,-37.39345524,175.57864603,0.0,Hauraki,Hauraki,Waikato,Waikato
W25230,Te Akau,Te Akau,WORK_AT_HOME,399,WORK,Te Akau,-37.69707947,175.04556188,Te Akau,-37.69707947,175.04556188,0.0,Waikato,Waikato,Waikato,Waikato
W25865,Te Uku,Te Uku,WORK_AT_HOME,405,WORK,Te Uku,-37.88322634,174.93821165,Te Uku,-37.88322634,174.93821165,0.0,Waikato,Waikato,Waikato,Waikato
W25870,Whitikahu,Whitikahu,WORK_AT_HOME,429,WORK,Whitikahu,-37.57098670000001,175.31718590000003,Whitikahu,-37.57098670000001,175.31718590000003,0.0,Waikato,Waikato,Waikato,Waikato
W26300,Tamahere North,Tamahere North,WORK_AT_HOME,375,WORK,Tamahere North,-37.8125973,175.35271026,Tamahere North,-37.8125973,175.35271026,0.0,Waikato,Waikato,Waikato,Waikato
W26601,Karapiro,Karapiro,WORK_AT_HOME,357,WORK,Karapiro,-37.87109072,175.56894865,Karapiro,-37.87109072,175.56894865,0.0,Waipa,Waipa,Waikato,Waikato
W26610,Tahuna-Mangateparu,Tahuna-Mangateparu,WORK_AT_HOME,321,WORK,Tahuna-Mangateparu,-37.52132213,175.46480172,Tahuna-Mangateparu,-37.52132213,175.46480172,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato
W26652,Tahuroa,Tahuroa,WORK_AT_HOME,315,WORK,Tahuroa,-37.69903344,175.52480796,Tahuroa,-37.69903344,175.52480796,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato
W26659,Tatuanui,Tatuanui,WORK_AT_HOME,327,WORK,Tatuanui,-37.64163374,175.59349461,Tatuanui,-37.64163374,175.59349461,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato
W26681,Mangaiti,Mangaiti,WORK_AT_HOME,336,WORK,Mangaiti,-37.50073616,175.62867197,Mangaiti,-37.50073616,175.62867197,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato
W26728,Richmond Downs-Wardville,Richmond Downs-Wardville,WORK_AT_HOME,330,WORK,Richmond Downs-Wardville,-37.71603663,175.7456246,Richmond Downs-Wardville,-37.71603663,175.7456246,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato
W26758,Tirau,Tirau,WORK_AT_HOME,390,WORK,Tirau,-37.95916018,175.81429616,Tirau,-37.95916018,175.81429616,0.0,South Waikato,South Waikato,Waikato,Waikato
W27408,Thornton-Awakeri,Thornton-Awakeri,WORK_AT_HOME,312,WORK,Thornton-Awakeri,-37.98393622,176.90843855,Thornton-Awakeri,-37.98393622,176.90843855,0.0,Whakatane,Whakatane,Bay of Plenty,Bay of Plenty
W27555,Puniu,Puniu,WORK_AT_HOME,345,WORK,Puniu,-38.28518422,175.55136504,Puniu,-38.28518422,175.55136504,0.0,Otorohanga,Otorohanga,Waikato,Waikato
W27560,Rotoorangi,Rotoorangi,WORK_AT_HOME,339,WORK,Rotoorangi,-38.02123915,175.43705434,Rotoorangi,-38.02123915,175.43705434,0.0,Waipa,Waipa,Waikato,Waikato
W27596,Maihiihi,Maihiihi,WORK_AT_HOME,432,WORK,Maihiihi,-38.25985712,175.35339708,Maihiihi,-38.25985712,175.35339708,0.0,Otorohanga,Otorohanga,Waikato,Waikato
W27628,Putararu Rural,Putararu Rural,WORK_AT_HOME,486,WORK,Putararu Rural,-38.09657792,175.73244372,Putararu Rural,-38.09657792,175.73244372,0.0,South Waikato,South Waikato,Waikato,Waikato
W27641,Kinleith,Kinleith,WORK_AT_HOME,333,WORK,Kinleith,-38.29131119,175.79670359,Kinleith,-38.29131119,175.79670359,0.0,South Waikato,South Waikato,Waikato,Waikato
W27733,Marotiri,Marotiri,WORK_AT_HOME,357,WORK,Marotiri,-38.51214377,175.78064218,Marotiri,-38.51214377,175.78064218,0.0,Taupo,Taupo,Waikato,Waikato
W27887,Golden Springs,Golden Springs,WORK_AT_HOME,390,WORK,Golden Springs,-38.43903714,176.35043100000001,Golden Springs,-38.43903714,176.35043100000001,0.0,Rotorua,Rotorua,Waikato,Waikato
W28172,Aongatete,Aongatete,WORK_AT_HOME,549,WORK,Aongatete,-37.61688515,175.89393796,Aongatete,-37.61688515,175.89393796,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28326,Rangiuru,Rangiuru,WORK_AT_HOME,444,WORK,Rangiuru,-37.85543327,176.33462575,Rangiuru,-37.85543327,176.33462575,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28342,Te Puna,Te Puna,WORK_AT_HOME,309,WORK,Te Puna,-37.68313647,176.068803,Te Puna,-37.68313647,176.068803,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28434,Mount Maunganui North,Mount Maunganui North,WORK_AT_HOME,327,WORK,Mount Maunganui North,-37.63000366,176.1731587,Mount Maunganui North,-37.63000366,176.1731587,0.0,,,,
W28578,Pahoia,Pahoia,WORK_AT_HOME,483,WORK,Pahoia,-37.70302699,175.96812271,Pahoia,-37.70302699,175.96812271,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28896,Waiorohi,Waiorohi,WORK_AT_HOME,321,WORK,Waiorohi,-37.87712037,176.14775568,Waiorohi,-37.87712037,176.14775568,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28984,Pongakawa,Pongakawa,WORK_AT_HOME,525,WORK,Pongakawa,-37.89305456,176.49614474,Pongakawa,-37.89305456,176.49614474,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W29858,Ngakuru,Ngakuru,WORK_AT_HOME,387,WORK,Ngakuru,-38.3265856,176.19950049,Ngakuru,-38.3265856,176.19950049,0.0,Rotorua,Rotorua,Waikato,Waikato
W29944,Hangaroa,Hangaroa,WORK_AT_HOME,333,WORK,Hangaroa,-38.67842084,177.63331484,Hangaroa,-38.67842084,177.63331484,0.0,Gisborne,Gisborne,Gisborne,Gisborne
W29962,Waipaoa,Waipaoa,WORK_AT_HOME,363,WORK,Waipaoa,-38.34127548,177.70733968,Waipaoa,-38.34127548,177.70733968,0.0,Gisborne,Gisborne,Gisborne,Gisborne
W30001,Hexton,Hexton,WORK_AT_HOME,378,WORK,Hexton,-38.62021616,177.96813152,Hexton,-38.62021616,177.96813152,0.0,Gisborne,Gisborne,Gisborne,Gisborne
W30301,Puketitiri-Tutira,Puketitiri-Tutira,WORK_AT_HOME,429,WORK,Puketitiri-Tutira,-39.19745874,176.64300698,Puketitiri-Tutira,-39.19745874,176.64300698,0.0,Hastings,Hastings,Hawke's Bay,Hawke's Bay
W30740,Puketapu-Eskdale,Puketapu-Eskdale,WORK_AT_HOME,402,WORK,Puketapu-Eskdale,-39.43779470000001,176.79125757,Puketapu-Eskdale,-39.43779470000001,176.79125757,0.0,Hastings,Hastings,Hawke's Bay,Hawke's Bay
W31897,Mangarara,Mangarara,WORK_AT_HOME,336,WORK,Mangarara,-39.99003717,176.76264858,Mangarara,-39.99003717,176.76264858,0.0,Central Hawke's Bay,Central Hawke's Bay,Hawke's Bay,Hawke's Bay
W31901,Makaretu,Makaretu,WORK_AT_HOME,363,WORK,Makaretu,-39.94160872,176.31273142,Makaretu,-39.94160872,176.31273142,0.0,Central Hawke's Bay,Central Hawke's Bay,Hawke's Bay,Hawke's Bay
W31916,Taurekaitai,Taurekaitai,WORK_AT_HOME,432,WORK,Taurekaitai,-40.20716661,176.53337716,Taurekaitai,-40.20716661,176.53337716,0.0,Central Hawke's Bay,Central Hawke's Bay,Hawke's Bay,Hawke's Bay
W32240,Fitzroy-Glen Avon,Fitzroy-Glen Avon,WORK_AT_HOME,303,WORK,Fitzroy-Glen Avon,-39.07427128,174.12360445,Fitzroy-Glen Avon,-39.07427128,174.12360445,0.0,New Plymouth,New Plymouth,Taranaki,Taranaki
W32496,Cape Egmont,Cape Egmont,WORK_AT_HOME,480,WORK,Cape Egmont,-39.31360193,173.87159509999995,Cape Egmont,-39.31360193,173.87159509999995,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki
W32547,Toko,Toko,WORK_AT_HOME,306,WORK,Toko,-39.31711879,174.34830199,Toko,-39.31711879,174.34830199,0.0,Stratford,Stratford,Taranaki,Taranaki
W32572,Everett Park,Everett Park,WORK_AT_HOME,354,WORK,Everett Park,-39.22793305,174.18116727,Everett Park,-39.22793305,174.18116727,0.0,New Plymouth,New Plymouth,Taranaki,Taranaki
W32707,Kaponga-Mangatoki,Kaponga-Mangatoki,WORK_AT_HOME,309,WORK,Kaponga-Mangatoki,-39.43452513,174.22980453,Kaponga-Mangatoki,-39.43452513,174.22980453,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki
W32733,Taungatara,Taungatara,WORK_AT_HOME,405,WORK,Taungatara,-39.44771938,173.97542033,Taungatara,-39.44771938,173.97542033,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki
W33348,Mokai Patea,Mokai Patea,WORK_AT_HOME,489,WORK,Mokai Patea,-39.59566818,175.89442958,Mokai Patea,-39.59566818,175.89442958,0.0,Rangitikei,Rangitikei,Manawatu-Wanganui,Manawatu-Wanganui
W33662,Kiwitea,Kiwitea,WORK_AT_HOME,324,WORK,Kiwitea,-40.00817686,175.69603871,Kiwitea,-40.00817686,175.69603871,0.0,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui
