id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W402,Tikipunga South,Whangarei Central,BICYCLE,6,WORK,Tikipunga South,-35.69457731,174.33166497,Whangarei Central,-35.72846995,174.32430322,3.8268529249105576,Whangarei,Whangarei,Northland,Northland
W410,Raumanga,Whangarei Central,BICYCLE,12,WORK,Raumanga,-35.74968804,174.29896302,Whangarei Central,-35.72846995,174.32430322,3.2859201489749075,Whangarei,Whangarei,Northland,Northland
W1873,Herne Bay,Quay Street-Customs Street,BICYCLE,6,WORK,Herne Bay,-36.84490477,174.73164481,Quay Street-Customs Street,-36.84601989,174.77646293,3.990040002523752,Waitakere,Waitakere,Auckland,Auckland
W1874,Westmere North,Quay Street-Customs Street,BICYCLE,9,WORK,Westmere North,-36.85441266,174.71863306,Quay Street-Customs Street,-36.84601989,174.77646293,5.22957826538489,Waitakere,Waitakere,Auckland,Auckland
W1888,Ponsonby East,Quay Street-Customs Street,BICYCLE,6,WORK,Ponsonby East,-36.85137951,174.74159318,Quay Street-Customs Street,-36.84601989,174.77646293,3.159448792879436,Waitakere,Waitakere,Auckland,Auckland
W1892,Grey Lynn North,Quay Street-Customs Street,BICYCLE,6,WORK,Grey Lynn North,-36.85879216,174.73576481,Quay Street-Customs Street,-36.84601989,174.77646293,3.889712178911741,Waitakere,Waitakere,Auckland,Auckland
W1898,Mount Albert North,Quay Street-Customs Street,BICYCLE,6,WORK,Mount Albert North,-36.87481471,174.71765308,Quay Street-Customs Street,-36.84601989,174.77646293,6.1340848632712985,Waitakere,Waitakere,Auckland,Auckland
W1904,Grey Lynn Central,Quay Street-Customs Street,BICYCLE,6,WORK,Grey Lynn Central,-36.86209925,174.74622031,Quay Street-Customs Street,-36.84601989,174.77646293,3.230672438921858,Waitakere,Waitakere,Auckland,Auckland
W1991,Kohimarama,Quay Street-Customs Street,BICYCLE,9,WORK,Kohimarama,-36.85773003,174.84092129,Quay Street-Customs Street,-36.84601989,174.77646293,5.881260511472517,Waitakere,Waitakere,Auckland,Auckland
W2000,Saint Heliers West,Quay Street-Customs Street,BICYCLE,6,WORK,Saint Heliers West,-36.85712066,174.85071062,Quay Street-Customs Street,-36.84601989,174.77646293,6.720682469381951,Waitakere,Waitakere,Auckland,Auckland
W2013,Glendowie North,Quay Street-Customs Street,BICYCLE,9,WORK,Glendowie North,-36.85540475,174.87371093,Quay Street-Customs Street,-36.84601989,174.77646293,8.71565797001864,Waitakere,Waitakere,Auckland,Auckland
W2425,Narrow Neck,Takapuna West,BICYCLE,6,WORK,Narrow Neck,-36.81569367,174.79661047,Takapuna West,-36.78910918,174.76117008,4.323765235822059,Waitakere,Waitakere,Auckland,Auckland
W3320,Point Chevalier West,Wynyard-Viaduct,BICYCLE,9,WORK,Point Chevalier West,-36.86564859,174.70246177,Wynyard-Viaduct,-36.843309399999995,174.75788827,5.521782526288503,Waitakere,Waitakere,Auckland,Auckland
W3327,Point Chevalier East,Wynyard-Viaduct,BICYCLE,9,WORK,Point Chevalier East,-36.86700191,174.71414708,Wynyard-Viaduct,-36.843309399999995,174.75788827,4.699632504410476,Waitakere,Waitakere,Auckland,Auckland
W3347,Mount Albert West,Wynyard-Viaduct,BICYCLE,6,WORK,Mount Albert West,-36.88204623,174.70769409,Wynyard-Viaduct,-36.843309399999995,174.75788827,6.204336351951529,Waitakere,Waitakere,Auckland,Auckland
W3364,Morningside (Auckland),Wynyard-Viaduct,BICYCLE,6,WORK,Morningside (Auckland),-36.87312613,174.73197443,Wynyard-Viaduct,-36.843309399999995,174.75788827,4.038299256921299,Waitakere,Waitakere,Auckland,Auckland
W3372,Kingsland,Wynyard-Viaduct,BICYCLE,9,WORK,Kingsland,-36.87030191,174.74585155,Wynyard-Viaduct,-36.843309399999995,174.75788827,3.1867625070551915,Waitakere,Waitakere,Auckland,Auckland
W3389,Eden Park,Wynyard-Viaduct,BICYCLE,9,WORK,Eden Park,-36.87476437,174.74595146,Wynyard-Viaduct,-36.843309399999995,174.75788827,3.655308941322328,Waitakere,Waitakere,Auckland,Auckland
W3390,Sandringham North,Wynyard-Viaduct,BICYCLE,9,WORK,Sandringham North,-36.88053268,174.73988878,Wynyard-Viaduct,-36.843309399999995,174.75788827,4.4380068384784,Waitakere,Waitakere,Auckland,Auckland
W3396,Eden Valley,Wynyard-Viaduct,BICYCLE,9,WORK,Eden Valley,-36.87455582,174.75258367,Wynyard-Viaduct,-36.843309399999995,174.75788827,3.506349578110618,Waitakere,Waitakere,Auckland,Auckland
W3401,Parnell East,Wynyard-Viaduct,BICYCLE,9,WORK,Parnell East,-36.85621249,174.78751844,Wynyard-Viaduct,-36.843309399999995,174.75788827,3.001587470307556,Waitakere,Waitakere,Auckland,Auckland
W3411,Mount Eden West,Wynyard-Viaduct,BICYCLE,6,WORK,Mount Eden West,-36.88382084,174.75357383,Wynyard-Viaduct,-36.843309399999995,174.75788827,4.520989297513844,Waitakere,Waitakere,Auckland,Auckland
W3427,Orakei East,Wynyard-Viaduct,BICYCLE,6,WORK,Orakei East,-36.85366237,174.82327361,Wynyard-Viaduct,-36.843309399999995,174.75788827,5.930842599348997,Waitakere,Waitakere,Auckland,Auckland
W3437,Mission Bay,Wynyard-Viaduct,BICYCLE,15,WORK,Mission Bay,-36.855756,174.83237219,Wynyard-Viaduct,-36.843309399999995,174.75788827,6.7705176839565695,Waitakere,Waitakere,Auckland,Auckland
W3444,Meadowbank West,Wynyard-Viaduct,BICYCLE,6,WORK,Meadowbank West,-36.86956185,174.8257466,Wynyard-Viaduct,-36.843309399999995,174.75788827,6.706143187596923,Waitakere,Waitakere,Auckland,Auckland
W3455,Saint Heliers North,Wynyard-Viaduct,BICYCLE,15,WORK,Saint Heliers North,-36.85233733,174.86193821,Wynyard-Viaduct,-36.843309399999995,174.75788827,9.312796619600004,Waitakere,Waitakere,Auckland,Auckland
W3772,Herne Bay,Shortland Street,BICYCLE,6,WORK,Herne Bay,-36.84490477,174.73164481,Shortland Street,-36.84736853,174.76823915,3.2678000883981877,Waitakere,Waitakere,Auckland,Auckland
W3888,Kohimarama,Shortland Street,BICYCLE,6,WORK,Kohimarama,-36.85773003,174.84092129,Shortland Street,-36.84736853,174.76823915,6.568806507335116,Waitakere,Waitakere,Auckland,Auckland
W3910,Glendowie North,Shortland Street,BICYCLE,6,WORK,Glendowie North,-36.85540475,174.87371093,Shortland Street,-36.84736853,174.76823915,9.427060820086382,Waitakere,Waitakere,Auckland,Auckland
W5047,Point Chevalier East,Eden Terrace,BICYCLE,6,WORK,Point Chevalier East,-36.86700191,174.71414708,Eden Terrace,-36.86462613,174.75964083,4.0557683590368665,Waitakere,Waitakere,Auckland,Auckland
W5475,Morningside (Auckland),Auckland-University,BICYCLE,6,WORK,Morningside (Auckland),-36.87312613,174.73197443,Auckland-University,-36.85143057,174.76906469,4.08754853623774,Waitakere,Waitakere,Auckland,Auckland
W5515,Balmoral,Auckland-University,BICYCLE,6,WORK,Balmoral,-36.88723106,174.7449694,Auckland-University,-36.85143057,174.76906469,4.521210444738358,Waitakere,Waitakere,Auckland,Auckland
W7303,Point Chevalier East,Newmarket,BICYCLE,12,WORK,Point Chevalier East,-36.86700191,174.71414708,Newmarket,-36.86853889,174.77706299,5.599508457969093,Waitakere,Waitakere,Auckland,Auckland
W7965,Ponsonby East,Parnell West,BICYCLE,6,WORK,Ponsonby East,-36.85137951,174.74159318,Parnell West,-36.85679261,174.77798053,3.2930176124096056,Waitakere,Waitakere,Auckland,Auckland
