id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E47,Ahipara,Tangonge,BICYCLE,6,EDUCATION,Ahipara,-35.15951697,173.16091938,Tangonge,-35.12314727,173.21860407,6.623183400479936,Far North,Far North,Northland,Northland
E1163,Grey Lynn North,Auckland-University,BICYCLE,6,EDUCATION,Grey Lynn North,-36.85879216,174.73576481,Auckland-University,-36.85143057,174.76906469,3.0737950148154867,Waitakere,Waitakere,Auckland,Auckland
E1168,Grey Lynn West,Auckland-University,BICYCLE,6,EDUCATION,Grey Lynn West,-36.8644209,174.73374895,Auckland-University,-36.85143057,174.76906469,3.4581582364495973,Waitakere,Waitakere,Auckland,Auckland
E1183,Morningside (Auckland),Auckland-University,BICYCLE,15,EDUCATION,Morningside (Auckland),-36.87312613,174.73197443,Auckland-University,-36.85143057,174.76906469,4.08754853623774,Waitakere,Waitakere,Auckland,Auckland
E1210,Sandringham North,Auckland-University,BICYCLE,9,EDUCATION,Sandringham North,-36.88053268,174.73988878,Auckland-University,-36.85143057,174.76906469,4.14829839430096,Waitakere,Waitakere,Auckland,Auckland
E1229,Sandringham East,Auckland-University,BICYCLE,6,EDUCATION,Sandringham East,-36.89314875,174.73825366,Auckland-University,-36.85143057,174.76906469,5.388002855470465,Waitakere,Waitakere,Auckland,Auckland
E1231,Mount Eden West,Auckland-University,BICYCLE,12,EDUCATION,Mount Eden West,-36.88382084,174.75357383,Auckland-University,-36.85143057,174.76906469,3.8562641511650457,Waitakere,Waitakere,Auckland,Auckland
E1238,Orakei West,Auckland-University,BICYCLE,6,EDUCATION,Orakei West,-36.85708312,174.81525702,Auckland-University,-36.85143057,174.76906469,4.157706758364368,Waitakere,Waitakere,Auckland,Auckland
E1243,Mount Roskill North,Auckland-University,BICYCLE,6,EDUCATION,Mount Roskill North,-36.90053933,174.7442134,Auckland-University,-36.85143057,174.76906469,5.891088621212685,Waitakere,Waitakere,Auckland,Auckland
E1245,Mount Eden South,Auckland-University,BICYCLE,12,EDUCATION,Mount Eden South,-36.89582511,174.75448765,Auckland-University,-36.85143057,174.76906469,5.103902298065822,Waitakere,Waitakere,Auckland,Auckland
E1248,Epsom Central-North,Auckland-University,BICYCLE,9,EDUCATION,Epsom Central-North,-36.88779009,174.76992615,Auckland-University,-36.85143057,174.76906469,4.043720350911797,Waitakere,Waitakere,Auckland,Auckland
E1273,One Tree Hill,Auckland-University,BICYCLE,6,EDUCATION,One Tree Hill,-36.90124562,174.78219928,Auckland-University,-36.85143057,174.76906469,5.661046898364778,Waitakere,Waitakere,Auckland,Auckland
E1583,Tauhara,Hilltop (Taupo District),BICYCLE,9,EDUCATION,Tauhara,-38.67355739999999,176.11357314,Hilltop (Taupo District),-38.69976213,176.09915047,3.171356885064818,Taupo,Taupo,Waikato,Waikato
E2162,Castor Bay,Takapuna West,BICYCLE,6,EDUCATION,Castor Bay,-36.76039959,174.76178337,Takapuna West,-36.78910918,174.76117008,3.1928280454669538,Waitakere,Waitakere,Auckland,Auckland
E3531,West Harbour Luckens Point,Hobsonville Point,BICYCLE,6,EDUCATION,West Harbour Luckens Point,-36.81802341,174.63695983,Hobsonville Point,-36.79691625,174.66172203,3.2200099045622586,Waitakere,Waitakere,Auckland,Auckland
E3556,Glen Eden West,Oratia,BICYCLE,6,EDUCATION,Glen Eden West,-36.91301994,174.62881821,Oratia,-36.94487953,174.61183121,3.850982442525362,Waitakere,Waitakere,Auckland,Auckland
