id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E0,North Cape,North Cape,STUDY_AT_HOME,27,EDUCATION,North Cape,-34.50545276,172.77554997,North Cape,-34.50545276,172.77554997,0.0,Far North,Far North,Northland,Northland
E7,Kaitaia East,Kaitaia East,STUDY_AT_HOME,27,EDUCATION,Kaitaia East,-35.10383477,173.26414302,Kaitaia East,-35.10383477,173.26414302,0.0,Far North,Far North,Northland,Northland
E19,Kaitaia West,Kaitaia West,STUDY_AT_HOME,60,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Kaitaia West,-35.12178170000001,173.26717397,0.0,Far North,Far North,Northland,Northland
E26,Rangaunu Harbour,Rangaunu Harbour,STUDY_AT_HOME,54,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Rangaunu Harbour,-34.91627744,173.13744282,0.0,Far North,Far North,Northland,Northland
E31,Karikari Peninsula,Karikari Peninsula,STUDY_AT_HOME,12,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Karikari Peninsula,-34.99527816,173.37873836,0.0,Far North,Far North,Northland,Northland
E37,Rangitihi,Rangitihi,STUDY_AT_HOME,27,EDUCATION,Rangitihi,-35.12785001,173.31122240000005,Rangitihi,-35.12785001,173.31122240000005,0.0,Far North,Far North,Northland,Northland
E42,Taumarumaru,Taumarumaru,STUDY_AT_HOME,27,EDUCATION,Taumarumaru,-34.99672682,173.50774402,Taumarumaru,-34.99672682,173.50774402,0.0,Far North,Far North,Northland,Northland
E46,Tangonge,Tangonge,STUDY_AT_HOME,15,EDUCATION,Tangonge,-35.12314727,173.21860407,Tangonge,-35.12314727,173.21860407,0.0,Far North,Far North,Northland,Northland
E104,Oruru-Parapara,Oruru-Parapara,STUDY_AT_HOME,18,EDUCATION,Oruru-Parapara,-35.03331749,173.46127559,Oruru-Parapara,-35.03331749,173.46127559,0.0,Far North,Far North,Northland,Northland
E107,Taemaro-Oruaiti,Taemaro-Oruaiti,STUDY_AT_HOME,18,EDUCATION,Taemaro-Oruaiti,-35.02535123,173.57890377,Taemaro-Oruaiti,-35.02535123,173.57890377,0.0,Far North,Far North,Northland,Northland
E119,Kerikeri Central,Kerikeri Central,STUDY_AT_HOME,30,EDUCATION,Kerikeri Central,-35.22507309,173.95096304,Kerikeri Central,-35.22507309,173.95096304,0.0,Far North,Far North,Northland,Northland
E131,Herekino-Takahue,Herekino-Takahue,STUDY_AT_HOME,12,EDUCATION,Herekino-Takahue,-35.18964254,173.37240745,Herekino-Takahue,-35.18964254,173.37240745,0.0,Far North,Far North,Northland,Northland
E132,Peria,Peria,STUDY_AT_HOME,18,EDUCATION,Peria,-35.12407747,173.44813792,Peria,-35.12407747,173.44813792,0.0,Far North,Far North,Northland,Northland
E133,Whakapaku,Whakapaku,STUDY_AT_HOME,15,EDUCATION,Whakapaku,-35.04987698,173.66299855,Whakapaku,-35.04987698,173.66299855,0.0,Far North,Far North,Northland,Northland
E138,Kaeo,Kaeo,STUDY_AT_HOME,27,EDUCATION,Kaeo,-35.15410315,173.74331968,Kaeo,-35.15410315,173.74331968,0.0,Far North,Far North,Northland,Northland
E148,Kaikohe,Kaikohe,STUDY_AT_HOME,69,EDUCATION,Kaikohe,-35.40792422,173.79767516,Kaikohe,-35.40792422,173.79767516,0.0,Far North,Far North,Northland,Northland
E154,Kohukohu-Broadwood,Kohukohu-Broadwood,STUDY_AT_HOME,18,EDUCATION,Kohukohu-Broadwood,-35.29006863,173.46362668,Kohukohu-Broadwood,-35.29006863,173.46362668,0.0,Far North,Far North,Northland,Northland
E157,Okaihau,Okaihau,STUDY_AT_HOME,18,EDUCATION,Okaihau,-35.28661159,173.79081555,Okaihau,-35.28661159,173.79081555,0.0,Far North,Far North,Northland,Northland
E164,Whakarara,Whakarara,STUDY_AT_HOME,18,EDUCATION,Whakarara,-35.0629133,173.84991312,Whakarara,-35.0629133,173.84991312,0.0,Far North,Far North,Northland,Northland
E170,Riverview,Riverview,STUDY_AT_HOME,27,EDUCATION,Riverview,-35.20805962,173.9624342,Riverview,-35.20805962,173.9624342,0.0,Far North,Far North,Northland,Northland
E173,Omahuta Forest-Horeke,Omahuta Forest-Horeke,STUDY_AT_HOME,18,EDUCATION,Omahuta Forest-Horeke,-35.28834375,173.61780248,Omahuta Forest-Horeke,-35.28834375,173.61780248,0.0,Far North,Far North,Northland,Northland
E174,Hokianga South,Hokianga South,STUDY_AT_HOME,18,EDUCATION,Hokianga South,-35.46801387,173.48438703,Hokianga South,-35.46801387,173.48438703,0.0,Far North,Far North,Northland,Northland
E177,Waima Forest,Waima Forest,STUDY_AT_HOME,15,EDUCATION,Waima Forest,-35.48716638,173.62952632,Waima Forest,-35.48716638,173.62952632,0.0,Far North,Far North,Northland,Northland
E179,Waipoua Forest,Waipoua Forest,STUDY_AT_HOME,21,EDUCATION,Waipoua Forest,-35.58128435,173.51134902,Waipoua Forest,-35.58128435,173.51134902,0.0,Far North,Far North,Northland,Northland
E180,Lake Manuwai-Kapiro,Lake Manuwai-Kapiro,STUDY_AT_HOME,27,EDUCATION,Lake Manuwai-Kapiro,-35.18267324,173.86535013,Lake Manuwai-Kapiro,-35.18267324,173.86535013,0.0,Far North,Far North,Northland,Northland
E187,Puketotara,Puketotara,STUDY_AT_HOME,33,EDUCATION,Puketotara,-35.25176279999999,173.90330753,Puketotara,-35.25176279999999,173.90330753,0.0,Far North,Far North,Northland,Northland
E201,Rangitane-Purerua,Rangitane-Purerua,STUDY_AT_HOME,30,EDUCATION,Rangitane-Purerua,-35.13418331,173.9391431,Rangitane-Purerua,-35.13418331,173.9391431,0.0,Far North,Far North,Northland,Northland
E205,Waipapa,Waipapa,STUDY_AT_HOME,18,EDUCATION,Waipapa,-35.2099338,173.91841396,Waipapa,-35.2099338,173.91841396,0.0,Far North,Far North,Northland,Northland
E208,Puketona-Waitangi,Puketona-Waitangi,STUDY_AT_HOME,18,EDUCATION,Puketona-Waitangi,-35.27991822,174.00095246,Puketona-Waitangi,-35.27991822,174.00095246,0.0,Far North,Far North,Northland,Northland
E211,Kerikeri South,Kerikeri South,STUDY_AT_HOME,48,EDUCATION,Kerikeri South,-35.24639884,173.9577874,Kerikeri South,-35.24639884,173.9577874,0.0,Far North,Far North,Northland,Northland
E212,Ohaeawai-Waimate North,Ohaeawai-Waimate North,STUDY_AT_HOME,15,EDUCATION,Ohaeawai-Waimate North,-35.33520904,173.85992372,Ohaeawai-Waimate North,-35.33520904,173.85992372,0.0,Far North,Far North,Northland,Northland
E220,Paihia,Paihia,STUDY_AT_HOME,18,EDUCATION,Paihia,-35.28609895,174.09311792,Paihia,-35.28609895,174.09311792,0.0,Far North,Far North,Northland,Northland
E222,Ngapuhi,Ngapuhi,STUDY_AT_HOME,30,EDUCATION,Ngapuhi,-35.4228326,173.76534835,Ngapuhi,-35.4228326,173.76534835,0.0,Far North,Far North,Northland,Northland
E375,Queen Street,Queen Street,STUDY_AT_HOME,33,EDUCATION,Queen Street,-36.84774104,174.76524972,Queen Street,-36.84774104,174.76524972,0.0,Waitakere,Waitakere,Auckland,Auckland
E629,Manurewa East,Manurewa East,STUDY_AT_HOME,15,EDUCATION,Manurewa East,-37.02583832,174.90610927,Manurewa East,-37.02583832,174.90610927,0.0,Franklin,Franklin,Auckland,Auckland
E635,Pakaraka,Pakaraka,STUDY_AT_HOME,18,EDUCATION,Pakaraka,-35.36746635,173.98446287,Pakaraka,-35.36746635,173.98446287,0.0,Far North,Far North,Northland,Northland
E644,Kawakawa,Kawakawa,STUDY_AT_HOME,24,EDUCATION,Kawakawa,-35.37897674,174.07575504,Kawakawa,-35.37897674,174.07575504,0.0,Far North,Far North,Northland,Northland
E646,Haruru,Haruru,STUDY_AT_HOME,21,EDUCATION,Haruru,-35.27932636,174.05921268,Haruru,-35.27932636,174.05921268,0.0,Far North,Far North,Northland,Northland
E650,Opua (Far North District),Opua (Far North District),STUDY_AT_HOME,18,EDUCATION,Opua (Far North District),-35.32270229,174.10002605,Opua (Far North District),-35.32270229,174.10002605,0.0,Far North,Far North,Northland,Northland
E652,Russell,Russell,STUDY_AT_HOME,12,EDUCATION,Russell,-35.25653762,174.12446613,Russell,-35.25653762,174.12446613,0.0,Far North,Far North,Northland,Northland
E655,Matawaia-Taumarere,Matawaia-Taumarere,STUDY_AT_HOME,12,EDUCATION,Matawaia-Taumarere,-35.49406405,173.95266307,Matawaia-Taumarere,-35.49406405,173.95266307,0.0,Far North,Far North,Northland,Northland
E658,Moerewa,Moerewa,STUDY_AT_HOME,27,EDUCATION,Moerewa,-35.38372176,174.02517066,Moerewa,-35.38372176,174.02517066,0.0,Far North,Far North,Northland,Northland
E662,Maromaku,Maromaku,STUDY_AT_HOME,18,EDUCATION,Maromaku,-35.47825535,174.14132759999995,Maromaku,-35.47825535,174.14132759999995,0.0,Far North,Far North,Northland,Northland
E670,Whangaruru,Whangaruru,STUDY_AT_HOME,51,EDUCATION,Whangaruru,-35.48991999,174.33501130000005,Whangaruru,-35.48991999,174.33501130000005,0.0,Whangarei,Whangarei,Northland,Northland
E691,Morningside (Whangarei District),Morningside (Whangarei District),STUDY_AT_HOME,36,EDUCATION,Morningside (Whangarei District),-35.73638776,174.32005673,Morningside (Whangarei District),-35.73638776,174.32005673,0.0,Whangarei,Whangarei,Northland,Northland
E708,Kamo Central,Kamo Central,STUDY_AT_HOME,24,EDUCATION,Kamo Central,-35.68486255,174.30491552,Kamo Central,-35.68486255,174.30491552,0.0,Whangarei,Whangarei,Northland,Northland
E728,Mangakahia-Hukerenui,Mangakahia-Hukerenui,STUDY_AT_HOME,42,EDUCATION,Mangakahia-Hukerenui,-35.65301955,174.0023164,Mangakahia-Hukerenui,-35.65301955,174.0023164,0.0,Whangarei,Whangarei,Northland,Northland
E732,Matarau,Matarau,STUDY_AT_HOME,60,EDUCATION,Matarau,-35.66728748,174.20987157,Matarau,-35.66728748,174.20987157,0.0,Whangarei,Whangarei,Northland,Northland
E742,Maunu-Horahora,Maunu-Horahora,STUDY_AT_HOME,60,EDUCATION,Maunu-Horahora,-35.73757136,174.29037127,Maunu-Horahora,-35.73757136,174.29037127,0.0,Whangarei,Whangarei,Northland,Northland
E750,Maungatapere,Maungatapere,STUDY_AT_HOME,66,EDUCATION,Maungatapere,-35.76206371,174.15473729,Maungatapere,-35.76206371,174.15473729,0.0,Whangarei,Whangarei,Northland,Northland
E759,Kamo West,Kamo West,STUDY_AT_HOME,27,EDUCATION,Kamo West,-35.67006476,174.29507452,Kamo West,-35.67006476,174.29507452,0.0,Whangarei,Whangarei,Northland,Northland
E769,Hikurangi,Hikurangi,STUDY_AT_HOME,18,EDUCATION,Hikurangi,-35.59448279999999,174.28716175,Hikurangi,-35.59448279999999,174.28716175,0.0,Whangarei,Whangarei,Northland,Northland
E796,Tarewa,Tarewa,STUDY_AT_HOME,18,EDUCATION,Tarewa,-35.7418305,174.30903757,Tarewa,-35.7418305,174.30903757,0.0,Whangarei,Whangarei,Northland,Northland
E816,Kauri,Kauri,STUDY_AT_HOME,12,EDUCATION,Kauri,-35.62944367,174.28665672,Kauri,-35.62944367,174.28665672,0.0,Whangarei,Whangarei,Northland,Northland
E830,Mairtown,Mairtown,STUDY_AT_HOME,39,EDUCATION,Mairtown,-35.70451425,174.32430453,Mairtown,-35.70451425,174.32430453,0.0,Whangarei,Whangarei,Northland,Northland
E841,Kiripaka,Kiripaka,STUDY_AT_HOME,15,EDUCATION,Kiripaka,-35.64674958,174.40287423,Kiripaka,-35.64674958,174.40287423,0.0,Whangarei,Whangarei,Northland,Northland
E858,Granfield Reserve,Granfield Reserve,STUDY_AT_HOME,48,EDUCATION,Granfield Reserve,-35.69015065,174.29505823,Granfield Reserve,-35.69015065,174.29505823,0.0,Whangarei,Whangarei,Northland,Northland
E873,Pukenui,Pukenui,STUDY_AT_HOME,33,EDUCATION,Pukenui,-35.74644668,174.25502298,Pukenui,-35.74644668,174.25502298,0.0,Whangarei,Whangarei,Northland,Northland
E908,Kensington (Whangarei District),Kensington (Whangarei District),STUDY_AT_HOME,54,EDUCATION,Kensington (Whangarei District),-35.71310137,174.30833235,Kensington (Whangarei District),-35.71310137,174.30833235,0.0,Whangarei,Whangarei,Northland,Northland
E925,Tikipunga North,Tikipunga North,STUDY_AT_HOME,36,EDUCATION,Tikipunga North,-35.68085136,174.32304772,Tikipunga North,-35.68085136,174.32304772,0.0,Whangarei,Whangarei,Northland,Northland
E937,Oakleigh-Mangapai,Oakleigh-Mangapai,STUDY_AT_HOME,48,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Oakleigh-Mangapai,-35.89588695,174.21595621,0.0,Whangarei,Whangarei,Northland,Northland
E943,Matapouri-Tutukaka,Matapouri-Tutukaka,STUDY_AT_HOME,30,EDUCATION,Matapouri-Tutukaka,-35.59792832,174.47802227,Matapouri-Tutukaka,-35.59792832,174.47802227,0.0,Whangarei,Whangarei,Northland,Northland
E946,Ngunguru,Ngunguru,STUDY_AT_HOME,21,EDUCATION,Ngunguru,-35.62462501,174.51474389,Ngunguru,-35.62462501,174.51474389,0.0,Whangarei,Whangarei,Northland,Northland
