id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E47,Ahipara,Tangonge,BICYCLE,6,EDUCATION,Ahipara,-35.15951697,173.16091938,Tangonge,-35.12314727,173.21860407,6.623183400479936,Far North,Far North,Northland,Northland
E1229,Sandringham East,Auckland-University,BICYCLE,6,EDUCATION,Sandringham East,-36.89314875,174.73825366,Auckland-University,-36.85143057,174.76906469,5.388002855470465,Waitakere,Waitakere,Auckland,Auckland
E1243,Mount Roskill North,Auckland-University,BICYCLE,6,EDUCATION,Mount Roskill North,-36.90053933,174.7442134,Auckland-University,-36.85143057,174.76906469,5.891088621212685,Waitakere,Waitakere,Auckland,Auckland
E1245,Mount Eden South,Auckland-University,BICYCLE,12,EDUCATION,Mount Eden South,-36.89582511,174.75448765,Auckland-University,-36.85143057,174.76906469,5.103902298065822,Waitakere,Waitakere,Auckland,Auckland
E1273,One Tree Hill,Auckland-University,BICYCLE,6,EDUCATION,One Tree Hill,-36.90124562,174.78219928,Auckland-University,-36.85143057,174.76906469,5.661046898364778,Waitakere,Waitakere,Auckland,Auckland
E6987,St Clair,Campus South,BICYCLE,12,EDUCATION,St Clair,-45.9148609,170.47562075,Campus South,-45.86793792,170.51211679,5.93308792512045,Dunedin,Dunedin,Otago,Otago
E9035,Tamahere North,Hamilton East Village,BICYCLE,6,EDUCATION,Tamahere North,-37.8125973,175.35271026,Hamilton East Village,-37.79028168,175.29324653,5.783786714862331,Waikato,Hamilton,Waikato,Waikato
E9049,Rototuna South,Hamilton East Village,BICYCLE,6,EDUCATION,Rototuna South,-37.73648973,175.26994776,Hamilton East Village,-37.79028168,175.29324653,6.3223137357713535,Hamilton,Hamilton,Waikato,Waikato
E9200,Beerescourt,Hillcrest West (Hamilton City),BICYCLE,6,EDUCATION,Beerescourt,-37.76368245,175.26146548,Hillcrest West (Hamilton City),-37.79546663,175.31326581,5.763340459557633,Hamilton,Hamilton,Waikato,Waikato
E11050,Pyes Pa South,Tauranga South,BICYCLE,6,EDUCATION,Pyes Pa South,-37.74928473,176.12244347,Tauranga South,-37.708425899999995,176.15681961,5.457241476993235,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
E11414,Pacific View,Omanu Beach,BICYCLE,27,EDUCATION,Pacific View,-37.69041269,176.25492252,Omanu Beach,-37.65870852,176.20775005,5.4464960421161805,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
E11416,Palm Beach North,Omanu Beach,BICYCLE,15,EDUCATION,Palm Beach North,-37.69284374,176.26278414,Omanu Beach,-37.65870852,176.20775005,6.153567086596749,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
E11444,Wairakei ,Doncaster,BICYCLE,69,EDUCATION,Wairakei,-37.73298319,176.35904418,Doncaster,-37.71059488,176.29681832,6.012606450420765,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
E11467,Wairakei ,Papamoa Beach South,BICYCLE,15,EDUCATION,Wairakei,-37.73298319,176.35904418,Papamoa Beach South,-37.70757761,176.31110176,5.075633059926807,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
E13835,Springvale East,Brunswick-Papaiti,BICYCLE,6,EDUCATION,Springvale East,-39.92557706,175.02322505,Brunswick-Papaiti,-39.87675408,175.02918802,5.452645321817732,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui
E13912,Terrace End,Turitea,BICYCLE,6,EDUCATION,Terrace End,-40.34168056,175.63362604,Turitea,-40.39053678,175.60862529,5.830877588228796,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
E13919,Ruamahanga,Turitea,BICYCLE,6,EDUCATION,Ruamahanga,-40.34920538,175.64194858,Turitea,-40.39053678,175.60862529,5.393642948286064,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
E14083,Kelvin Grove North,Tremaine,BICYCLE,9,EDUCATION,Kelvin Grove North,-40.32242994,175.6605118,Tremaine,-40.33969042,175.59865691,5.583420597651192,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
E14090,Royal Oak (Palmerston North City),Tremaine,BICYCLE,6,EDUCATION,Royal Oak (Palmerston North City),-40.33074153,175.66259312,Tremaine,-40.33969042,175.59865691,5.509871939998512,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
E14105,Poutoa,Tremaine,BICYCLE,12,EDUCATION,Poutoa,-40.390038200000006,175.64544144,Tremaine,-40.33969042,175.59865691,6.859558138727349,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui
E14961,Paekakariki,Raumati Beach West,BICYCLE,30,EDUCATION,Paekakariki,-40.97186832,174.96895136,Raumati Beach West,-40.91582202,174.98216422,6.330103006445818,Kapiti Coast,Kapiti Coast,Wellington,Wellington
E14998,Otaki Forks,Te Horo,BICYCLE,9,EDUCATION,Otaki Forks,-40.82379781,175.18692762,Te Horo,-40.79710947,175.10587813,7.43876804629169,Kapiti Coast,Kapiti Coast,Wellington,Wellington
E15186,Waikanae West,Paraparaumu North,BICYCLE,24,EDUCATION,Waikanae West,-40.86597934,175.06643407,Paraparaumu North,-40.89457279999999,175.01141009,5.613252649959222,Kapiti Coast,Kapiti Coast,Wellington,Wellington
E15191,Waikanae East,Paraparaumu North,BICYCLE,6,EDUCATION,Waikanae East,-40.86699218,175.07883134,Paraparaumu North,-40.89457279999999,175.01141009,6.4446843103423666,Kapiti Coast,Kapiti Coast,Wellington,Wellington
E17401,Tauherenikau,Greytown,BICYCLE,9,EDUCATION,Tauherenikau,-41.06390044,175.36907465,Greytown,-41.08242941,175.45428378,7.434008365852487,South Wairarapa,South Wairarapa,Wellington,Wellington
E17426,Golden Bay/Mohua,Takaka,BICYCLE,12,EDUCATION,Golden Bay/Mohua,-40.86935481,172.57195655,Takaka,-40.86055176,172.81878698,20.77942410807129,Tasman,Tasman,Nelson,Nelson
E17428,Pohara-Abel Tasman,Takaka,BICYCLE,24,EDUCATION,Pohara-Abel Tasman,-40.89750912,172.92321196,Takaka,-40.86055176,172.81878698,9.693581382295983,Tasman,Tasman,Nelson,Nelson
E17460,Broadgreen-Monaco,Nelson Central-Trafalgar,BICYCLE,6,EDUCATION,Broadgreen-Monaco,-41.30725889,173.22687972,Nelson Central-Trafalgar,-41.27273863,173.28210878,6.002188396786162,Nelson,Nelson,Nelson,Nelson
E17641,Atawhai,Grampians,BICYCLE,6,EDUCATION,Atawhai,-41.24786852,173.31976671,Grampians,-41.29660057,173.27351504,6.656119153195273,Nelson,Nelson,Nelson,Nelson
E18240,Regents Park,Deans Bush,BICYCLE,6,EDUCATION,Regents Park,-43.47061675,172.60263602,Deans Bush,-43.52473249,172.59447189,6.053322198475976,Christchurch,Christchurch,Canterbury,Canterbury
E18350,Bishopdale North,Christchurch Central-South,BICYCLE,6,EDUCATION,Bishopdale North,-43.48356448,172.58765972,Christchurch Central-South,-43.53815861,172.64240289,7.506093346552556,Christchurch,Christchurch,Canterbury,Canterbury
E18363,Burnside,Christchurch Central-South,BICYCLE,6,EDUCATION,Burnside,-43.50309147,172.5759413,Christchurch Central-South,-43.53815861,172.64240289,6.627325069390168,Christchurch,Christchurch,Canterbury,Canterbury
E18372,Ilam North,Christchurch Central-South,BICYCLE,6,EDUCATION,Ilam North,-43.51329549,172.56911159999999,Christchurch Central-South,-43.53815861,172.64240289,6.523775660702813,Christchurch,Christchurch,Canterbury,Canterbury
E18376,Ilam South,Christchurch Central-South,BICYCLE,9,EDUCATION,Ilam South,-43.524379499999995,172.56260385,Christchurch Central-South,-43.53815861,172.64240289,6.613033559984577,Christchurch,Christchurch,Canterbury,Canterbury
E18503,Lincoln West,Christchurch Central-South,BICYCLE,18,EDUCATION,Lincoln West,-43.64345571,172.47791199,Christchurch Central-South,-43.53815861,172.64240289,17.680096219483445,Selwyn,Christchurch,Canterbury,Canterbury
E18706,Casebrook,Ilam University,BICYCLE,6,EDUCATION,Casebrook,-43.47930829,172.59864558,Ilam University,-43.52336127,172.57826459,5.166937022953912,Christchurch,Christchurch,Canterbury,Canterbury
E18753,Mairehau South,Ilam University,BICYCLE,9,EDUCATION,Mairehau South,-43.50208583,172.64539115,Ilam University,-43.52336127,172.57826459,5.907522461690951,Christchurch,Christchurch,Canterbury,Canterbury
E18772,Edgeware,Ilam University,BICYCLE,6,EDUCATION,Edgeware,-43.51435173,172.64705847,Ilam University,-43.52336127,172.57826459,5.636779690034902,Christchurch,Christchurch,Canterbury,Canterbury
E18776,Christchurch Central-North,Ilam University,BICYCLE,12,EDUCATION,Christchurch Central-North,-43.52331085,172.64031708,Ilam University,-43.52336127,172.57826459,5.0030947776207055,Christchurch,Christchurch,Canterbury,Canterbury
E18785,Christchurch Central-East,Ilam University,BICYCLE,6,EDUCATION,Christchurch Central-East,-43.5288128,172.64552854,Ilam University,-43.52336127,172.57826459,5.456801636918651,Christchurch,Christchurch,Canterbury,Canterbury
