id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W279,Puketona-Waitangi,Puketona-Waitangi,WALK_OR_JOG,9,EDUCATION,Puketona-Waitangi,-35.27991822,174.00095246,Puketona-Waitangi,-35.27991822,174.00095246,0.0,Far North,Far North,Northland,Northland,14
W408,Whangarei Central,Whangarei Central,WALK_OR_JOG,42,EDUCATION,Whangarei Central,-35.72846995,174.32430322,Whangarei Central,-35.72846995,174.32430322,0.0,Whangarei,Whangarei,Northland,Northland,34
W1184,Warkworth East,Warkworth East,WALK_OR_JOG,63,EDUCATION,Warkworth East,-36.40528692,174.66791942,Warkworth East,-36.40528692,174.66791942,0.0,Rodney,Rodney,Auckland,Auckland,8
W5123,Mount Eden North East,Eden Terrace,WALK_OR_JOG,9,EDUCATION,Mount Eden North East,-36.86913097,174.76555025,Eden Terrace,-36.86462613,174.75964083,0.7261373227033959,Waitakere,Waitakere,Auckland,Auckland,967
W40375,Waikawa (Marlborough District),Waitohi (Marlborough District),WALK_OR_JOG,9,EDUCATION,Waikawa (Marlborough District),-41.26901239,174.03367332,Waitohi (Marlborough District),-41.2943994,173.99961791,4.008325883869887,Marlborough,Marlborough,Marlborough,Marlborough,4
W22552,Ostend,Ostend,WALK_OR_JOG,45,EDUCATION,Ostend,-36.79263832,175.05220466,Ostend,-36.79263832,175.05220466,0.0,Auckland,Auckland,Auckland,Auckland,7
W23265,Waiuku Central,Waiuku Central,WALK_OR_JOG,12,EDUCATION,Waiuku Central,-37.25584046,174.72781174,Waiuku Central,-37.25584046,174.72781174,0.0,Franklin,Franklin,Auckland,Auckland,6
W24468,Totora-Kopu,Totora-Kopu,WALK_OR_JOG,6,EDUCATION,Totora-Kopu,-37.16787966,175.56011763,Totora-Kopu,-37.16787966,175.56011763,0.0,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,12
W24568,Waihi South,Waihi South,WALK_OR_JOG,30,EDUCATION,Waihi South,-37.397349,175.83752238,Waihi South,-37.397349,175.83752238,0.0,Hauraki,Hauraki,Waikato,Waikato,6
W25826,Hillcrest East (Hamilton City),Ruakura,WALK_OR_JOG,12,EDUCATION,Hillcrest East (Hamilton City),-37.79610513,175.32167122,Ruakura,-37.77240012,175.31761726,2.659843838169773,Hamilton,Waikato,Waikato,Waikato,153
