id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W408,Whangarei Central,Whangarei Central,WALK_OR_JOG,42,EDUCATION,Whangarei Central,-35.72846995,174.32430322,Whangarei Central,-35.72846995,174.32430322,0.0,Whangarei,Whangarei,Northland,Northland,34
W5123,Mount Eden North East,Eden Terrace,WALK_OR_JOG,9,EDUCATION,Mount Eden North East,-36.86913097,174.76555025,Eden Terrace,-36.86462613,174.75964083,0.7261373227033959,Waitakere,Waitakere,Auckland,Auckland,966
W25174,Claudelands,Hamilton Central,WALK_OR_JOG,81,EDUCATION,Claudelands,-37.77969313,175.28791146,Hamilton Central,-37.78938082,175.28203067,1.1947765749799808,Hamilton,Hamilton,Waikato,Waikato,117
W29357,Matapihi,Matapihi,WALK_OR_JOG,6,EDUCATION,Matapihi,-37.69819147,176.19717384,Matapihi,-37.69819147,176.19717384,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,66
W27682,Kuirau,Rotorua Central,WALK_OR_JOG,30,EDUCATION,Kuirau,-38.13474084,176.24242829,Rotorua Central,-38.13568521,176.25424012,1.0383976713635072,Rotorua,Rotorua,Waikato,Bay of Plenty,29
W27810,Mountview,Mountview,WALK_OR_JOG,6,EDUCATION,Mountview,-38.68673952,176.09245067,Mountview,-38.68673952,176.09245067,0.0,Taupo,Taupo,Waikato,Waikato,17
W29930,Te Hapara East,Gisborne Central,WALK_OR_JOG,30,EDUCATION,Te Hapara East,-38.6560244,178.01721277,Gisborne Central,-38.66778237,178.02299313,1.4004478113502266,Gisborne,Gisborne,Gisborne,Gisborne,22
W30368,Tareha Reserve,Taradale South,WALK_OR_JOG,12,EDUCATION,Tareha Reserve,-39.54400792,176.85143036,Taradale South,-39.54323393,176.82989073,1.848959865965352,Hastings,Hastings,Hawke's Bay,Hawke's Bay,71
W32074,Lower Vogeltown,New Plymouth Central,WALK_OR_JOG,63,EDUCATION,Lower Vogeltown,-39.07209853,174.0782174,New Plymouth Central,-39.05700192,174.07537454,1.6965146918672798,New Plymouth,New Plymouth,Taranaki,Taranaki,42
W32831,Whanganui Central,Whanganui Central,WALK_OR_JOG,39,EDUCATION,Whanganui Central,-39.93513676,175.04701799,Whanganui Central,-39.93513676,175.04701799,0.0,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,23
W33312,Milverton,Palmerston North Central,WALK_OR_JOG,117,EDUCATION,Milverton,-40.35969543,175.61983251,Palmerston North Central,-40.35537702,175.61010962,0.953571957105122,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,62
W34546,Pipitea-Kaiwharawhara,Thorndon,WALK_OR_JOG,42,EDUCATION,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,Thorndon,-41.27246445,174.77422734,1.204014696799054,Wellington,Wellington,Wellington,Wellington,484
