id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W408,Whangarei Central,Whangarei Central,WALK_OR_JOG,42,EDUCATION,Whangarei Central,-35.72846995,174.32430322,Whangarei Central,-35.72846995,174.32430322,0.0,Whangarei,Whangarei,Northland,Northland,34
W1936,Grafton,Quay Street-Customs Street,WALK_OR_JOG,6,EDUCATION,Grafton,-36.86013178,174.76828549,Quay Street-Customs Street,-36.84601989,174.77646293,1.7296492210702483,Waitakere,Waitakere,Auckland,Auckland,945
W25174,Claudelands,Hamilton Central,WALK_OR_JOG,81,EDUCATION,Claudelands,-37.77969313,175.28791146,Hamilton Central,-37.78938082,175.28203067,1.1947765749799808,Hamilton,Hamilton,Waikato,Waikato,111
W24868,Tauranga Central,Tauranga Central,WALK_OR_JOG,138,EDUCATION,Tauranga Central,-37.67947411,176.16704264,Tauranga Central,-37.67947411,176.16704264,0.0,,,,,59
W30368,Tareha Reserve,Taradale South,WALK_OR_JOG,12,EDUCATION,Tareha Reserve,-39.54400792,176.85143036,Taradale South,-39.54323393,176.82989073,1.848959865965352,Hastings,Hastings,Hawke's Bay,Hawke's Bay,71
W32074,Lower Vogeltown,New Plymouth Central,WALK_OR_JOG,63,EDUCATION,Lower Vogeltown,-39.07209853,174.0782174,New Plymouth Central,-39.05700192,174.07537454,1.6965146918672798,New Plymouth,New Plymouth,Taranaki,Taranaki,42
W33312,Milverton,Palmerston North Central,WALK_OR_JOG,117,EDUCATION,Milverton,-40.35969543,175.61983251,Palmerston North Central,-40.35537702,175.61010962,0.953571957105122,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,62
W34546,Pipitea-Kaiwharawhara,Thorndon,WALK_OR_JOG,42,EDUCATION,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,Thorndon,-41.27246445,174.77422734,1.204014696799054,Wellington,Wellington,Wellington,Wellington,484
W39583,Nayland,Nelson Airport,WALK_OR_JOG,12,EDUCATION,Nayland,-41.30432817,173.23648616,Nelson Airport,-41.2956675,173.22975091,1.1153373188689035,Nelson,Nelson,Nelson,Nelson,60
W41380,Riccarton East,Riccarton Central,WALK_OR_JOG,12,EDUCATION,Riccarton East,-43.53245227,172.61070266,Riccarton Central,-43.53057675,172.59907505,0.9602885029153214,Christchurch,Christchurch,Canterbury,Canterbury,244
W47992,Fraser Park,Timaru East,WALK_OR_JOG,9,EDUCATION,Fraser Park,-44.39596592,171.23045071,Timaru East,-44.41420462,171.2609405,3.1590234732580726,Timaru,Timaru,Canterbury,Canterbury,34
W48515,Roslyn (Dunedin City),Dunedin Central,WALK_OR_JOG,84,EDUCATION,Roslyn (Dunedin City),-45.86711907,170.4917572,Dunedin Central,-45.87712471,170.50291221,1.408432814734888,Dunedin,Dunedin,Otago,Otago,150
W48602,Frankton Arm,Queenstown Central,WALK_OR_JOG,66,EDUCATION,Frankton Arm,-45.02699752,168.68939785,Queenstown Central,-45.0327315,168.65460343,2.8076957091439514,Queenstown-Lakes,Queenstown-Lakes,Otago,Otago,31
W50093,Richmond (Invercargill City),Invercargill Central,WALK_OR_JOG,66,EDUCATION,Richmond (Invercargill City),-46.40719619,168.36918138,Invercargill Central,-46.41489239,168.32850731,3.2336411984953366,Invercargill,Invercargill,Southland,Southland,31
