id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W0,North Cape,North Cape,WALK_OR_JOG,21,EDUCATION,North Cape,-34.50545276,172.77554997,North Cape,-34.50545276,172.77554997,0.0,Far North,Far North,Northland,Northland,1
W4,Rangaunu Harbour,Rangaunu Harbour,WALK_OR_JOG,12,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Rangaunu Harbour,-34.91627744,173.13744282,0.0,Far North,Far North,Northland,Northland,1
W21,Kaitaia West,Kaitaia West,WALK_OR_JOG,27,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Kaitaia West,-35.12178170000001,173.26717397,0.0,Far North,Far North,Northland,Northland,3
W62,Taumarumaru,Taumarumaru,WALK_OR_JOG,21,EDUCATION,Taumarumaru,-34.99672682,173.50774402,Taumarumaru,-34.99672682,173.50774402,0.0,Far North,Far North,Northland,Northland,1
W88,Kaikohe,Kaikohe,WALK_OR_JOG,72,EDUCATION,Kaikohe,-35.40792422,173.79767516,Kaikohe,-35.40792422,173.79767516,0.0,Far North,Far North,Northland,Northland,1
W279,Puketona-Waitangi,Puketona-Waitangi,WALK_OR_JOG,9,EDUCATION,Puketona-Waitangi,-35.27991822,174.00095246,Puketona-Waitangi,-35.27991822,174.00095246,0.0,Far North,Far North,Northland,Northland,14
W196,Whakarara,Whakarara,WALK_OR_JOG,6,EDUCATION,Whakarara,-35.0629133,173.84991312,Whakarara,-35.0629133,173.84991312,0.0,Far North,Far North,Northland,Northland,1
W214,Hokianga South,Hokianga South,WALK_OR_JOG,15,EDUCATION,Hokianga South,-35.46801387,173.48438703,Hokianga South,-35.46801387,173.48438703,0.0,Far North,Far North,Northland,Northland,1
W321,Okaihau,Okaihau,WALK_OR_JOG,15,EDUCATION,Okaihau,-35.28661159,173.79081555,Okaihau,-35.28661159,173.79081555,0.0,Far North,Far North,Northland,Northland,1
W328,Waipoua Forest,Waipoua Forest,WALK_OR_JOG,9,EDUCATION,Waipoua Forest,-35.58128435,173.51134902,Waipoua Forest,-35.58128435,173.51134902,0.0,Far North,Far North,Northland,Northland,1
W408,Whangarei Central,Whangarei Central,WALK_OR_JOG,42,EDUCATION,Whangarei Central,-35.72846995,174.32430322,Whangarei Central,-35.72846995,174.32430322,0.0,Whangarei,Whangarei,Northland,Northland,34
