id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
E8,Kaitaia West,Kaitaia East,DRIVE_OWN_VEHICLE,12,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Kaitaia East,-35.10383477,173.26414302,2.0145612602342093,Far North,Far North,Northland,Northland,6
E60,Mangakahia-Hukerenui,Whangarei Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Mangakahia-Hukerenui,-35.65301955,174.0023164,Whangarei Central,-35.72846995,174.32430322,30.26472599891327,Whangarei,Whangarei,Northland,Northland,2
E79,Mairtown,Whangarei Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Mairtown,-35.70451425,174.32430453,Whangarei Central,-35.72846995,174.32430322,2.6637523068437168,Whangarei,Whangarei,Northland,Northland,54
E89,Oakleigh-Mangapai,Whangarei Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Whangarei Central,-35.72846995,174.32430322,21.023876321544968,Whangarei,Whangarei,Northland,Northland,2
E117,Puketotara,Kerikeri Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Puketotara,-35.25176279999999,173.90330753,Kerikeri Central,-35.22507309,173.95096304,5.247814723970481,Far North,Far North,Northland,Northland,3
E147,Ngapuhi,Kaikohe,DRIVE_OWN_VEHICLE,9,EDUCATION,Ngapuhi,-35.4228326,173.76534835,Kaikohe,-35.40792422,173.79767516,3.3659986960200716,Far North,Far North,Northland,Northland,2
E225,South Head,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,South Head,-36.59353204,174.31227374,Queen Street,-36.84774104,174.76524972,49.28507183044582,Rodney,Waitakere,Auckland,Auckland,4
E436,Epsom Central-North,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Epsom Central-North,-36.88779009,174.76992615,Queen Street,-36.84774104,174.76524972,4.4726399978969695,Waitakere,Waitakere,Auckland,Auckland,1296
E598,Kawakawa Bay-Orere,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Kawakawa Bay-Orere,-36.98413362,175.15196852,Queen Street,-36.84774104,174.76524972,37.5766810967169,Manukau,Waitakere,Auckland,Auckland,3
E808,Ruakaka,Tarewa,DRIVE_OWN_VEHICLE,12,EDUCATION,Ruakaka,-35.87869623,174.45727498,Tarewa,-35.7418305,174.30903757,20.25571335641406,Whangarei,Whangarei,Northland,Northland,4
E811,Kaipara Coastal,Tarewa,DRIVE_OWN_VEHICLE,9,EDUCATION,Kaipara Coastal,-35.72900181,173.65124289,Tarewa,-35.7418305,174.30903757,59.38920363155445,Kaipara,Whangarei,Northland,Northland,2
E812,Maungaru,Tarewa,DRIVE_OWN_VEHICLE,12,EDUCATION,Maungaru,-35.87696287,173.97089153,Tarewa,-35.7418305,174.30903757,33.99370204975888,Kaipara,Whangarei,Northland,Northland,2
E813,Dargaville,Tarewa,DRIVE_OWN_VEHICLE,12,EDUCATION,Dargaville,-35.93920158,173.86524045,Tarewa,-35.7418305,174.30903757,45.62855282642677,Kaipara,Whangarei,Northland,Northland,2
E968,Cape Rodney,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Cape Rodney,-36.25433822,174.62638047,Auckland-University,-36.85143057,174.76906469,67.60583338461552,Rodney,Waitakere,Auckland,Auckland,2
E970,Kaipara Hills,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Kaipara Hills,-36.46348663,174.48881947,Auckland-University,-36.85143057,174.76906469,49.85739480436474,Rodney,Waitakere,Auckland,Auckland,2
E974,Warkworth East,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Warkworth East,-36.40528692,174.66791942,Auckland-University,-36.85143057,174.76906469,50.423295074195735,Rodney,Waitakere,Auckland,Auckland,9
E3178,Hillcrest West (Hamilton City),Silverdale (Hamilton City),DRIVE_OWN_VEHICLE,6,EDUCATION,Hillcrest West (Hamilton City),-37.79546663,175.31326581,Silverdale (Hamilton City),-37.79128988,175.32912389,1.468795522905234,Hamilton,Waikato,Waikato,Waikato,321
E11105,Maungatapu,Greerton South,DRIVE_OWN_VEHICLE,24,EDUCATION,Maungatapu,-37.718326399999995,176.17894876,Greerton South,-37.72765679,176.12518714,4.840964121435191,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,181
E10765,Kuirau,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,6,EDUCATION,Kuirau,-38.13474084,176.24242829,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,3.3665871747797267,Rotorua,Rotorua,Waikato,Bay of Plenty,66
E6935,Bucklands Crossing,Campus South,DRIVE_OWN_VEHICLE,12,EDUCATION,Bucklands Crossing,-45.62493912,170.53249892,Campus South,-45.86793792,170.51211679,27.066480493610648,Dunedin,Dunedin,Otago,Otago,2
E6936,Momona,Campus South,DRIVE_OWN_VEHICLE,9,EDUCATION,Momona,-45.93568773,170.20271369,Campus South,-45.86793792,170.51211679,25.098689524951958,Dunedin,Dunedin,Otago,Otago,3
E6962,Belleknowes,Campus South,DRIVE_OWN_VEHICLE,45,EDUCATION,Belleknowes,-45.87481662,170.4813773,Campus South,-45.86793792,170.51211679,2.4997998965907104,Dunedin,Dunedin,Otago,Otago,122
E8709,Paeroa Rural,Ngatea,DRIVE_OWN_VEHICLE,6,EDUCATION,Paeroa Rural,-37.39345524,175.57864603,Ngatea,-37.27899729,175.4915105,14.877041655620095,Hauraki,Hauraki,Waikato,Waikato,2
E8968,Katikati,Katikati,DRIVE_OWN_VEHICLE,9,EDUCATION,Katikati,-37.55213437,175.92548294,Katikati,-37.55213437,175.92548294,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,6
E9148,Huntly East,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,21,EDUCATION,Huntly East,-37.55408564,175.16553246,Hillcrest West (Hamilton City),-37.79546663,175.31326581,29.82373890306157,Waikato,Hamilton,Waikato,Waikato,10
E9150,Whitikahu,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,18,EDUCATION,Whitikahu,-37.57098670000001,175.31718590000003,Hillcrest West (Hamilton City),-37.79546663,175.31326581,24.963412997459397,Waikato,Hamilton,Waikato,Waikato,3
E9151,Te Uku,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,18,EDUCATION,Te Uku,-37.88322634,174.93821165,Hillcrest West (Hamilton City),-37.79546663,175.31326581,34.350395101496076,Waikato,Hamilton,Waikato,Waikato,2
E9173,Te Aroha West,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,6,EDUCATION,Te Aroha West,-37.55101925,175.70065739,Hillcrest West (Hamilton City),-37.79546663,175.31326581,43.603758353572324,Matamata-Piako,Hamilton,Waikato,Waikato,7
E9177,Matamata South,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,6,EDUCATION,Matamata South,-37.81753128,175.77119821,Hillcrest West (Hamilton City),-37.79546663,175.31326581,40.30566516446754,Matamata-Piako,Hamilton,Waikato,Waikato,7
E9268,Maihiihi,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,6,EDUCATION,Maihiihi,-38.25985712,175.35339708,Hillcrest West (Hamilton City),-37.79546663,175.31326581,51.75736566753597,Otorohanga,Hamilton,Waikato,Waikato,2
E9271,Putararu Rural,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,9,EDUCATION,Putararu Rural,-38.09657792,175.73244372,Hillcrest West (Hamilton City),-37.79546663,175.31326581,49.720027419728325,South Waikato,Hamilton,Waikato,Waikato,6
E10791,Matarawa,Tokoroa Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Matarawa,-38.22438631,175.85345651,Tokoroa Central,-38.2230221,175.8734232,1.7507710831108765,South Waikato,South Waikato,Waikato,Waikato,11
E10668,Otorohanga,Otorohanga,DRIVE_OWN_VEHICLE,6,EDUCATION,Otorohanga,-38.18318495,175.21677363,Otorohanga,-38.18318495,175.21677363,0.0,Otorohanga,Otorohanga,Waikato,Waikato,3
E9559,Te Kuiti West,Hamilton Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Te Kuiti West,-38.33639894,175.16019027,Hamilton Central,-37.78938082,175.28203067,61.75384478219603,Waitomo,Hamilton,Waikato,Waikato,2
E10782,Ngakuru,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,9,EDUCATION,Ngakuru,-38.3265856,176.19950049,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,18.632256952232414,Rotorua,Rotorua,Waikato,Bay of Plenty,2
E10871,Welbourn,Strandon,DRIVE_OWN_VEHICLE,9,EDUCATION,Welbourn,-39.08571024,174.09311599999995,Strandon,-39.05369313,174.09475657,3.562956239492032,New Plymouth,New Plymouth,Taranaki,Taranaki,49
E10901,Ohakuri,Taupo Central East,DRIVE_OWN_VEHICLE,6,EDUCATION,Ohakuri,-38.52137003,176.09477746,Taupo Central East,-38.68453849,176.08132064,18.1811490868353,Taupo,Taupo,Bay of Plenty,Waikato,2
