id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
E77,Kensington (Whangarei District),Whangarei Central,WALK_OR_JOG,111,EDUCATION,Kensington (Whangarei District),-35.71310137,174.30833235,Whangarei Central,-35.72846995,174.32430322,2.235870213746053,Whangarei,Whangarei,Northland,Northland,54
E1752,Greenlane North,Mount St John,WALK_OR_JOG,30,EDUCATION,Greenlane North,-36.89157675,174.7929571,Mount St John,-36.88236812,174.78035947,1.5178072431459673,Waitakere,Waitakere,Auckland,Auckland,1351
E9076,Claudelands,Hamilton East Village,WALK_OR_JOG,75,EDUCATION,Claudelands,-37.77969313,175.28791146,Hamilton East Village,-37.79028168,175.29324653,1.2673067142422558,Hamilton,Hamilton,Waikato,Waikato,199
E11630,Matapihi,Matapihi,WALK_OR_JOG,9,EDUCATION,Matapihi,-37.69819147,176.19717384,Matapihi,-37.69819147,176.19717384,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,81
E10869,Merrilands,Strandon,WALK_OR_JOG,39,EDUCATION,Merrilands,-39.06454623,174.10205958,Strandon,-39.05369313,174.09475657,1.3616148729387412,New Plymouth,New Plymouth,Taranaki,Taranaki,60
E1585,Mountview,Hilltop (Taupo District),WALK_OR_JOG,45,EDUCATION,Mountview,-38.68673952,176.09245067,Hilltop (Taupo District),-38.69976213,176.09915047,1.5604302378724684,Taupo,Taupo,Waikato,Waikato,22
E11717,Kuirau,Kuirau,WALK_OR_JOG,42,EDUCATION,Kuirau,-38.13474084,176.24242829,Kuirau,-38.13474084,176.24242829,0.0,Rotorua,Rotorua,Waikato,Waikato,70
E16459,Newlands South,Paparangi,WALK_OR_JOG,111,EDUCATION,Newlands South,-41.23454859,174.82124819,Paparangi,-41.21674369,174.81983715,1.983328398612457,Wellington,Wellington,Wellington,Wellington,490
E20844,Fraser Park,Highfield North,WALK_OR_JOG,6,EDUCATION,Fraser Park,-44.39596592,171.23045071,Highfield North,-44.38615156,171.22318733,1.234517424014973,Timaru,Timaru,Canterbury,Canterbury,41
E21181,Oamaru North Orana Park,Oamaru North Milner Park,WALK_OR_JOG,60,EDUCATION,Oamaru North Orana Park,-45.08058565,170.97765366,Oamaru North Milner Park,-45.06404471,171.0000369,2.5440929296840173,Waitaki,Waitaki,Otago,Otago,16
E6970,Arthur Street,Campus South,WALK_OR_JOG,204,EDUCATION,Arthur Street,-45.875749400000004,170.49272725,Campus South,-45.86793792,170.51211679,1.7343432677624204,Dunedin,Dunedin,Otago,Otago,152
E7825,Waiuku East,Tamakae,WALK_OR_JOG,45,EDUCATION,Waiuku East,-37.25796999,174.73496824,Tamakae,-37.2446936,174.72332941,1.800159833624152,Franklin,Franklin,Auckland,Auckland,11
E10530,Te Awamutu Central,Goodfellow Park,WALK_OR_JOG,12,EDUCATION,Te Awamutu Central,-38.0102104,175.32638804,Goodfellow Park,-38.00680748,175.31677998,0.9229209578695908,Waipa,Waipa,Waikato,Waikato,16
E10792,Stanley Park,Tokoroa Central,WALK_OR_JOG,6,EDUCATION,Stanley Park,-38.22081091,175.86351739,Tokoroa Central,-38.2230221,175.8734232,0.8995943088467308,South Waikato,South Waikato,Waikato,Waikato,18
E13492,Egmont Showgrounds,Egmont Showgrounds,WALK_OR_JOG,12,EDUCATION,Egmont Showgrounds,-39.57617162,174.26308228,Egmont Showgrounds,-39.57617162,174.26308228,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki,17
E11992,Allandale,Trident,WALK_OR_JOG,24,EDUCATION,Allandale,-37.96801926,176.98635382,Trident,-37.96899468,176.97770942,0.7654945243660405,Whakatane,Whakatane,Bay of Plenty,Bay of Plenty,18
E12575,Tareha Reserve,Tareha Reserve,WALK_OR_JOG,156,EDUCATION,Tareha Reserve,-39.54400792,176.85143036,Tareha Reserve,-39.54400792,176.85143036,0.0,Hastings,Hastings,Hawke's Bay,Hawke's Bay,127
E12196,Te Hapara East,Riverdale,WALK_OR_JOG,9,EDUCATION,Te Hapara East,-38.6560244,178.01721277,Riverdale,-38.64381481,177.99767123,2.1732479667532063,Gisborne,Gisborne,Gisborne,Gisborne,49
E13708,Cornmarket,Whanganui Central,WALK_OR_JOG,21,EDUCATION,Cornmarket,-39.92629435,175.05079129,Whanganui Central,-39.93513676,175.04701799,1.0345326795220018,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,45
E14311,Milson North,Milson South,WALK_OR_JOG,33,EDUCATION,Milson North,-40.32708272,175.60731249,Milson South,-40.33443818,175.60505225,0.8400305241937512,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,123
E14738,Kuripuni,Solway North,WALK_OR_JOG,18,EDUCATION,Kuripuni,-40.95167579,175.64326344,Solway North,-40.9574562,175.63029837,1.2643437970058085,Masterton,Masterton,Wellington,Wellington,26
E14865,Taitoko,Waiopehu,WALK_OR_JOG,42,EDUCATION,Taitoko,-40.63650667,175.2892378,Waiopehu,-40.63216009,175.29899841,0.9549730288724906,Horowhenua,Horowhenua,Manawatu-Wanganui,Manawatu-Wanganui,29
E15185,Paraparaumu North,Paraparaumu North,WALK_OR_JOG,93,EDUCATION,Paraparaumu North,-40.89457279999999,175.01141009,Paraparaumu North,-40.89457279999999,175.01141009,0.0,Kapiti Coast,Kapiti Coast,Wellington,Wellington,26
E17678,Maitlands,Nayland,WALK_OR_JOG,48,EDUCATION,Maitlands,-41.30875019,173.24301865,Nayland,-41.30432817,173.23648616,0.7345114554505591,Nelson,Nelson,Nelson,Nelson,79
E18016,Fendalton,Merivale,WALK_OR_JOG,6,EDUCATION,Fendalton,-43.5158088,172.59670819,Merivale,-43.51635206,172.61911331,1.807679281387374,Christchurch,Christchurch,Canterbury,Canterbury,428
E17851,Whitney West,Springlands,WALK_OR_JOG,27,EDUCATION,Whitney West,-41.52198108,173.9421136,Springlands,-41.50422292,173.93617831,2.0355192456587514,Marlborough,Marlborough,Marlborough,Marlborough,29
E18117,Greymouth Central,Greymouth Central,WALK_OR_JOG,45,EDUCATION,Greymouth Central,-42.45704831,171.19924986,Greymouth Central,-42.45704831,171.19924986,0.0,Grey,Grey,West Coast,West Coast,8
E20776,Ashburton West,Ashburton Central,WALK_OR_JOG,12,EDUCATION,Ashburton West,-43.89854645,171.74431228,Ashburton Central,-43.90252481,171.73537846,0.8414532223397027,Ashburton,Ashburton,Canterbury,Canterbury,21
E21387,Frankton,Warren Park,WALK_OR_JOG,48,EDUCATION,Frankton,-45.01825697,168.74585281,Warren Park,-45.02264371,168.66173004,6.629901382604528,Queenstown-Lakes,Queenstown-Lakes,Otago,Otago,11
E22001,Richmond (Invercargill City),Invercargill Central,WALK_OR_JOG,66,EDUCATION,Richmond (Invercargill City),-46.40719619,168.36918138,Invercargill Central,-46.41489239,168.32850731,3.2336411984953366,Invercargill,Invercargill,Southland,Southland,58
E22028,Gore West,Gore West,WALK_OR_JOG,183,EDUCATION,Gore West,-46.10626401,168.92356176,Gore West,-46.10626401,168.92356176,0.0,Gore,Gore,Southland,Southland,8
