id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
E77,Kensington (Whangarei District),Whangarei Central,PASSENGER_IN_VEHICLE,57,EDUCATION,Kensington (Whangarei District),-35.71310137,174.30833235,Whangarei Central,-35.72846995,174.32430322,2.235870213746053,Whangarei,Whangarei,Northland,Northland,217
E1260,Epsom East,Auckland-University,PASSENGER_IN_VEHICLE,9,EDUCATION,Epsom East,-36.89528995,174.7782585,Auckland-University,-36.85143057,174.76906469,4.945033586404649,Waitakere,Waitakere,Auckland,Auckland,4020
E9076,Claudelands,Hamilton East Village,PASSENGER_IN_VEHICLE,48,EDUCATION,Claudelands,-37.77969313,175.28791146,Hamilton East Village,-37.79028168,175.29324653,1.2673067142422558,Hamilton,Hamilton,Waikato,Waikato,789
E5349,Koutu,Western Heights (Rotorua District),PASSENGER_IN_VEHICLE,33,EDUCATION,Koutu,-38.12154784,176.23823269,Western Heights (Rotorua District),-38.12374566,176.22097675,1.5291367949754318,Rotorua,Rotorua,Waikato,Waikato,258
E6962,Belleknowes,Campus South,PASSENGER_IN_VEHICLE,9,EDUCATION,Belleknowes,-45.87481662,170.4813773,Campus South,-45.86793792,170.51211679,2.4997998965907104,Dunedin,Dunedin,Otago,Otago,493
E10273,Tauranga South,Bethlehem Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Tauranga South,-37.708425899999995,176.15681961,Bethlehem Central,-37.706587899999995,176.11498118,3.686244022036011,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,370
E10875,Highlands Park (New Plymouth District),Strandon,PASSENGER_IN_VEHICLE,69,EDUCATION,Highlands Park (New Plymouth District),-39.08069461,174.10443117,Strandon,-39.05369313,174.09475657,3.1164379608443404,New Plymouth,New Plymouth,Taranaki,Taranaki,227
E12507,Twyford,Frimley,PASSENGER_IN_VEHICLE,6,EDUCATION,Twyford,-39.59961385,176.81874894,Frimley,-39.62166848,176.82925988,2.612435781204503,Hastings city,Hastings city,Hawke's Bay,Hawke's Bay,447
E12196,Te Hapara East,Riverdale,PASSENGER_IN_VEHICLE,6,EDUCATION,Te Hapara East,-38.6560244,178.01721277,Riverdale,-38.64381481,177.99767123,2.1732479667532063,Gisborne,Gisborne,Gisborne,Gisborne,156
E13651,Laird Park,College Estate,PASSENGER_IN_VEHICLE,12,EDUCATION,Laird Park,-39.91964278,175.04579452,College Estate,-39.9305007,175.03470499,1.5335994924747478,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,158
E13914,Papaioea South,Turitea,PASSENGER_IN_VEHICLE,6,EDUCATION,Papaioea South,-40.35209317,175.62547171,Turitea,-40.39053678,175.60862529,4.506673720996737,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,363
E15308,Maungaraki,Petone East,PASSENGER_IN_VEHICLE,15,EDUCATION,Maungaraki,-41.20840978,174.87990307,Petone East,-41.224818400000004,174.89062655,2.0331059565477947,Hutt city,Hutt city,Wellington,Wellington,1080
E17466,Nayland,Nelson Central-Trafalgar,PASSENGER_IN_VEHICLE,12,EDUCATION,Nayland,-41.30432817,173.23648616,Nelson Central-Trafalgar,-41.27273863,173.28210878,5.183476232911013,Nelson,Nelson,Nelson,Nelson,183
E18012,Bryndwr South,Merivale,PASSENGER_IN_VEHICLE,18,EDUCATION,Bryndwr South,-43.5066813,172.59635325,Merivale,-43.51635206,172.61911331,2.1272415497242707,Christchurch,Christchurch,Canterbury,Canterbury,1463
E20841,Highfield North,Highfield North,PASSENGER_IN_VEHICLE,6,EDUCATION,Highfield North,-44.38615156,171.22318733,Highfield North,-44.38615156,171.22318733,0.0,Timaru,Timaru,Canterbury,Canterbury,127
E22005,Georgetown,Invercargill Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Georgetown,-46.41932389,168.36900636,Invercargill Central,-46.41489239,168.32850731,3.1434444053750843,Invercargill,Invercargill,Southland,Southland,231
