id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
E8,Kaitaia West,Kaitaia East,PASSENGER_IN_VEHICLE,66,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Kaitaia East,-35.10383477,173.26414302,2.0145612602342093,Far North,Far North,Northland,Northland,22
E79,Mairtown,Whangarei Central,PASSENGER_IN_VEHICLE,51,EDUCATION,Mairtown,-35.70451425,174.32430453,Whangarei Central,-35.72846995,174.32430322,2.6637523068437168,Whangarei,Whangarei,Northland,Northland,221
E97,Ruakaka,Whangarei Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Ruakaka,-35.87869623,174.45727498,Whangarei Central,-35.72846995,174.32430322,20.56300094624227,Whangarei,Whangarei,Northland,Northland,17
E120,Kerikeri South,Kerikeri Central,PASSENGER_IN_VEHICLE,183,EDUCATION,Kerikeri South,-35.24639884,173.9577874,Kerikeri Central,-35.22507309,173.95096304,2.4509780687247784,Far North,Far North,Northland,Northland,45
E1260,Epsom East,Auckland-University,PASSENGER_IN_VEHICLE,9,EDUCATION,Epsom East,-36.89528995,174.7782585,Auckland-University,-36.85143057,174.76906469,4.945033586404649,Waitakere,Waitakere,Auckland,Auckland,4123
E3174,Hamilton East Cook,Silverdale (Hamilton City),PASSENGER_IN_VEHICLE,12,EDUCATION,Hamilton East Cook,-37.7913507,175.30343068,Silverdale (Hamilton City),-37.79128988,175.32912389,2.257712359600564,Hamilton,Waikato,Waikato,Waikato,915
E1582,Taupo Central West,Hilltop (Taupo District),PASSENGER_IN_VEHICLE,9,EDUCATION,Taupo Central West,-38.6847684,176.07304191,Hilltop (Taupo District),-38.69976213,176.09915047,2.8132088075346835,Taupo,Taupo,Waikato,Waikato,75
E1614,Warkworth East,Maungaturoto,PASSENGER_IN_VEHICLE,21,EDUCATION,Warkworth East,-36.40528692,174.66791942,Maungaturoto,-36.10952458,174.34693916,43.702150001488064,Rodney,Kaipara,Auckland,Northland,28
E5349,Koutu,Western Heights (Rotorua District),PASSENGER_IN_VEHICLE,33,EDUCATION,Koutu,-38.12154784,176.23823269,Western Heights (Rotorua District),-38.12374566,176.22097675,1.5291367949754318,Rotorua,Rotorua,Waikato,Waikato,265
E6962,Belleknowes,Campus South,PASSENGER_IN_VEHICLE,9,EDUCATION,Belleknowes,-45.87481662,170.4813773,Campus South,-45.86793792,170.51211679,2.4997998965907104,Dunedin,Dunedin,Otago,Otago,493
E7018,Ostend,Surfdale,PASSENGER_IN_VEHICLE,84,EDUCATION,Ostend,-36.79263832,175.05220466,Surfdale,-36.79613493,175.02985004,2.0281566758268075,Auckland,Auckland,Auckland,Auckland,16
E8875,Thames South,Thames Coast,PASSENGER_IN_VEHICLE,9,EDUCATION,Thames South,-37.1491222,175.55903757,Thames Coast,-37.0047507,175.54379335,16.110241633898724,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,19
E8927,Waihi South,Waihi North,PASSENGER_IN_VEHICLE,54,EDUCATION,Waihi South,-37.397349,175.83752238,Waihi North,-37.38622736,175.83349229,1.2869011390379237,Hauraki,Hauraki,Waikato,Waikato,24
E11053,Maungatapu,Tauranga South,PASSENGER_IN_VEHICLE,48,EDUCATION,Maungatapu,-37.718326399999995,176.17894876,Tauranga South,-37.708425899999995,176.15681961,2.236312128285375,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,382
E9007,Huntly East,Te Kauwhata,PASSENGER_IN_VEHICLE,9,EDUCATION,Huntly East,-37.55408564,175.16553246,Te Kauwhata,-37.4025191,175.14802087,16.924123525892988,Waikato,Waikato,Waikato,Waikato,16
E10172,Te Aroha East,Mangaiti,PASSENGER_IN_VEHICLE,9,EDUCATION,Te Aroha East,-37.53376025,175.70924175,Mangaiti,-37.50073616,175.62867197,7.998701361608447,Matamata-Piako,Matamata-Piako,Waikato,Waikato,11
E10214,Matamata South,Matamata South,PASSENGER_IN_VEHICLE,213,EDUCATION,Matamata South,-37.81753128,175.77119821,Matamata South,-37.81753128,175.77119821,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato,15
E10791,Matarawa,Tokoroa Central,PASSENGER_IN_VEHICLE,24,EDUCATION,Matarawa,-38.22438631,175.85345651,Tokoroa Central,-38.2230221,175.8734232,1.7507710831108765,South Waikato,South Waikato,Waikato,Waikato,40
E10875,Highlands Park (New Plymouth District),Strandon,PASSENGER_IN_VEHICLE,69,EDUCATION,Highlands Park (New Plymouth District),-39.08069461,174.10443117,Strandon,-39.05369313,174.09475657,3.1164379608443404,New Plymouth,New Plymouth,Taranaki,Taranaki,256
E11978,Thornton-Awakeri,Edgecumbe,PASSENGER_IN_VEHICLE,9,EDUCATION,Thornton-Awakeri,-37.98393622,176.90843855,Edgecumbe,-37.97371477,176.82908816,7.047167698680563,Whakatane,Whakatane,Bay of Plenty,Bay of Plenty,88
E12507,Twyford,Frimley,PASSENGER_IN_VEHICLE,6,EDUCATION,Twyford,-39.59961385,176.81874894,Frimley,-39.62166848,176.82925988,2.612435781204503,Hastings city,Hastings city,Hawke's Bay,Hawke's Bay,447
E12196,Te Hapara East,Riverdale,PASSENGER_IN_VEHICLE,6,EDUCATION,Te Hapara East,-38.6560244,178.01721277,Riverdale,-38.64381481,177.99767123,2.1732479667532063,Gisborne,Gisborne,Gisborne,Gisborne,156
E12416,Otaki,Otaki,PASSENGER_IN_VEHICLE,126,EDUCATION,Otaki,-40.75304139,175.13966802,Otaki,-40.75304139,175.13966802,0.0,Kapiti Coast,Kapiti Coast,Wellington,Wellington,217
E13513,Stratford South,Pembroke,PASSENGER_IN_VEHICLE,18,EDUCATION,Stratford South,-39.34903873,174.28515816,Pembroke,-39.34019567,174.18536541,8.637553566304394,Stratford,Stratford,Taranaki,Taranaki,28
E13492,Egmont Showgrounds,Egmont Showgrounds,PASSENGER_IN_VEHICLE,33,EDUCATION,Egmont Showgrounds,-39.57617162,174.26308228,Egmont Showgrounds,-39.57617162,174.26308228,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki,46
E13651,Laird Park,College Estate,PASSENGER_IN_VEHICLE,12,EDUCATION,Laird Park,-39.91964278,175.04579452,College Estate,-39.9305007,175.03470499,1.5335994924747478,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,158
E14014,Milson North,Palmerston North Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Milson North,-40.32708272,175.60731249,Palmerston North Central,-40.35537702,175.61010962,3.1551014275129723,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,445
E14740,Solway South,Solway North,PASSENGER_IN_VEHICLE,36,EDUCATION,Solway South,-40.96910555,175.63403571,Solway North,-40.9574562,175.63029837,1.3328187694072613,Masterton,Masterton,Wellington,Wellington,118
E15308,Maungaraki,Petone East,PASSENGER_IN_VEHICLE,15,EDUCATION,Maungaraki,-41.20840978,174.87990307,Petone East,-41.224818400000004,174.89062655,2.0331059565477947,Hutt city,Hutt city,Wellington,Wellington,1084
E17532,Broadgreen-Monaco,Rutherford,PASSENGER_IN_VEHICLE,9,EDUCATION,Broadgreen-Monaco,-41.30725889,173.22687972,Rutherford,-41.28072441,173.28230759,5.490787458101583,Nelson,Nelson,Nelson,Nelson,210
E17485,Motueka West,Kaiteriteri-Riwaka,PASSENGER_IN_VEHICLE,12,EDUCATION,Motueka West,-41.12544913,172.99560963,Kaiteriteri-Riwaka,-41.08454704,173.00471432,4.611636596946642,Tasman,Tasman,Nelson,Nelson,27
E17851,Whitney West,Springlands,PASSENGER_IN_VEHICLE,39,EDUCATION,Whitney West,-41.52198108,173.9421136,Springlands,-41.50422292,173.93617831,2.0355192456587514,Marlborough,Marlborough,Marlborough,Marlborough,109
E18012,Bryndwr South,Merivale,PASSENGER_IN_VEHICLE,18,EDUCATION,Bryndwr South,-43.5066813,172.59635325,Merivale,-43.51635206,172.61911331,2.1272415497242707,Christchurch,Christchurch,Canterbury,Canterbury,1484
E18117,Greymouth Central,Greymouth Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Greymouth Central,-42.45704831,171.19924986,Greymouth Central,-42.45704831,171.19924986,0.0,Grey,Grey,West Coast,West Coast,19
E20780,Hampstead,Ashburton Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Hampstead,-43.91158863,171.75646729,Ashburton Central,-43.90252481,171.73537846,1.9672508349643985,Ashburton,Ashburton,Canterbury,Canterbury,81
E20862,Marchwiel West,Fraser Park,PASSENGER_IN_VEHICLE,15,EDUCATION,Marchwiel West,-44.37956812,171.22462484,Fraser Park,-44.39596592,171.23045071,1.881202823857051,Timaru,Timaru,Canterbury,Canterbury,134
E21181,Oamaru North Orana Park,Oamaru North Milner Park,PASSENGER_IN_VEHICLE,30,EDUCATION,Oamaru North Orana Park,-45.08058565,170.97765366,Oamaru North Milner Park,-45.06404471,171.0000369,2.5440929296840173,Waitaki,Waitaki,Otago,Otago,35
E21387,Frankton,Warren Park,PASSENGER_IN_VEHICLE,24,EDUCATION,Frankton,-45.01825697,168.74585281,Warren Park,-45.02264371,168.66173004,6.629901382604528,Queenstown-Lakes,Queenstown-Lakes,Otago,Otago,35
E22005,Georgetown,Invercargill Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Georgetown,-46.41932389,168.36900636,Invercargill Central,-46.41489239,168.32850731,3.1434444053750843,Invercargill,Invercargill,Southland,Southland,231
E22031,Gore South,Gore West,PASSENGER_IN_VEHICLE,36,EDUCATION,Gore South,-46.12386918,168.92050206,Gore West,-46.10626401,168.92356176,1.9717614896367937,Gore,Gore,Southland,Southland,19
