id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
E8,Kaitaia West,Kaitaia East,DRIVE_OWN_VEHICLE,12,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Kaitaia East,-35.10383477,173.26414302,2.0145612602342093,Far North,Far North,Northland,Northland,6
E79,Mairtown,Whangarei Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Mairtown,-35.70451425,174.32430453,Whangarei Central,-35.72846995,174.32430322,2.6637523068437168,Whangarei,Whangarei,Northland,Northland,54
E225,South Head,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,South Head,-36.59353204,174.31227374,Queen Street,-36.84774104,174.76524972,49.28507183044582,Rodney,Waitakere,Auckland,Auckland,4
E436,Epsom Central-North,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Epsom Central-North,-36.88779009,174.76992615,Queen Street,-36.84774104,174.76524972,4.4726399978969695,Waitakere,Waitakere,Auckland,Auckland,1296
E808,Ruakaka,Tarewa,DRIVE_OWN_VEHICLE,12,EDUCATION,Ruakaka,-35.87869623,174.45727498,Tarewa,-35.7418305,174.30903757,20.25571335641406,Whangarei,Whangarei,Northland,Northland,4
E974,Warkworth East,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Warkworth East,-36.40528692,174.66791942,Auckland-University,-36.85143057,174.76906469,50.423295074195735,Rodney,Waitakere,Auckland,Auckland,9
E3178,Hillcrest West (Hamilton City),Silverdale (Hamilton City),DRIVE_OWN_VEHICLE,6,EDUCATION,Hillcrest West (Hamilton City),-37.79546663,175.31326581,Silverdale (Hamilton City),-37.79128988,175.32912389,1.468795522905234,Hamilton,Waikato,Waikato,Waikato,321
E11105,Maungatapu,Greerton South,DRIVE_OWN_VEHICLE,24,EDUCATION,Maungatapu,-37.718326399999995,176.17894876,Greerton South,-37.72765679,176.12518714,4.840964121435191,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,181
E10765,Kuirau,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,6,EDUCATION,Kuirau,-38.13474084,176.24242829,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,3.3665871747797267,Rotorua,Rotorua,Waikato,Bay of Plenty,66
E6962,Belleknowes,Campus South,DRIVE_OWN_VEHICLE,45,EDUCATION,Belleknowes,-45.87481662,170.4813773,Campus South,-45.86793792,170.51211679,2.4997998965907104,Dunedin,Dunedin,Otago,Otago,122
E8968,Katikati,Katikati,DRIVE_OWN_VEHICLE,9,EDUCATION,Katikati,-37.55213437,175.92548294,Katikati,-37.55213437,175.92548294,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,6
E9148,Huntly East,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,21,EDUCATION,Huntly East,-37.55408564,175.16553246,Hillcrest West (Hamilton City),-37.79546663,175.31326581,29.82373890306157,Waikato,Hamilton,Waikato,Waikato,10
E9173,Te Aroha West,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,6,EDUCATION,Te Aroha West,-37.55101925,175.70065739,Hillcrest West (Hamilton City),-37.79546663,175.31326581,43.603758353572324,Matamata-Piako,Hamilton,Waikato,Waikato,7
E9177,Matamata South,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,6,EDUCATION,Matamata South,-37.81753128,175.77119821,Hillcrest West (Hamilton City),-37.79546663,175.31326581,40.30566516446754,Matamata-Piako,Hamilton,Waikato,Waikato,7
